Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 4.433102e-01 1.717640e+02 9.975931e+01     Pix  1 33
2.000000e-03 4.886882e-01 1.679612e+02 9.915550e+01     Pix  1 34
2.000000e-03 4.902871e-01 1.688301e+02 1.009834e+02     Pix  1 35
2.000000e-03 4.700482e-01 1.728200e+02 9.759328e+01     Pix  1 36
2.000000e-03 4.964800e-01 1.702076e+02 9.852388e+01     Pix  1 37
2.000000e-03 4.973049e-01 1.696633e+02 9.871053e+01     Pix  1 38
2.000000e-03 5.025954e-01 1.663603e+02 1.013440e+02     Pix  1 39
2.000000e-03 4.954122e-01 1.692074e+02 1.009335e+02     Pix  1 40
2.000000e-03 5.092960e-01 1.674508e+02 9.993084e+01     Pix  1 41
2.000000e-03 5.275661e-01 1.676556e+02 9.826657e+01     Pix  1 42
2.000000e-03 5.584421e-01 1.659347e+02 1.025197e+02     Pix  1 43
2.000000e-03 5.226873e-01 1.695786e+02 9.649372e+01     Pix  1 44
2.000000e-03 4.365816e-01 1.752886e+02 9.442254e+01     Pix  1 45
2.000000e-03 5.476565e-01 1.658028e+02 1.003503e+02     Pix  1 46
2.000000e-03 4.233411e-01 1.776542e+02 9.458383e+01     Pix  1 47
2.000000e-03 5.208269e-01 1.695676e+02 9.722575e+01     Pix  1 48
2.000000e-03 5.347940e-01 1.681644e+02 9.917352e+01     Pix  1 49
2.000000e-03 5.390585e-01 1.682468e+02 9.904346e+01     Pix  1 50
2.000000e-03 4.982635e-01 1.676432e+02 1.022938e+02     Pix  1 51
2.000000e-03 4.778257e-01 1.706502e+02 9.904043e+01     Pix  1 52
2.000000e-03 4.998686e-01 1.679050e+02 1.036367e+02     Pix  1 53
2.000000e-03 5.252867e-01 1.698052e+02 9.866354e+01     Pix  1 54
2.000000e-03 5.466880e-01 1.673413e+02 1.014850e+02     Pix  1 55
2.000000e-03 4.950048e-01 1.719265e+02 9.793929e+01     Pix  1 56
2.000000e-03 4.791876e-01 1.723565e+02 9.804297e+01     Pix  1 57
2.000000e-03 5.405122e-01 1.664191e+02 1.012874e+02     Pix  1 58
2.000000e-03 5.075455e-01 1.681407e+02 1.011398e+02     Pix  1 59
2.000000e-03 5.251286e-01 1.701518e+02 9.704498e+01     Pix  1 60
2.000000e-03 5.507191e-01 1.678661e+02 9.857996e+01     Pix  1 61
2.000000e-03 5.191330e-01 1.725132e+02 9.697630e+01     Pix  1 62
2.000000e-03 4.855483e-01 1.708701e+02 9.925951e+01     Pix  1 63
2.000000e-03 4.947732e-01 1.710230e+02 9.881341e+01     Pix  1 64
2.000000e-03 5.017107e-01 1.708250e+02 9.940983e+01     Pix  1 65
2.000000e-03 5.276214e-01 1.686697e+02 9.958088e+01     Pix  1 66
2.000000e-03 5.371634e-01 1.714401e+02 9.684936e+01     Pix  1 67
2.000000e-03 5.133913e-01 1.718173e+02 9.668727e+01     Pix  1 68
2.000000e-03 4.561329e-01 1.717762e+02 9.717632e+01     Pix  1 69
2.000000e-03 4.738200e-01 1.684356e+02 1.009831e+02     Pix  1 70
2.000000e-03 4.691885e-01 1.722959e+02 9.710232e+01     Pix  1 71
2.000000e-03 4.947633e-01 1.711923e+02 9.687120e+01     Pix  1 72
2.000000e-03 5.303765e-01 1.709597e+02 9.803262e+01     Pix  1 73
2.000000e-03 5.292304e-01 1.705810e+02 9.927202e+01     Pix  1 74
2.000000e-03 4.556329e-01 1.763951e+02 9.381983e+01     Pix  1 75
2.000000e-03 4.753945e-01 1.728447e+02 9.580083e+01     Pix  1 76
2.000000e-03 4.748649e-01 1.754037e+02 9.522887e+01     Pix  1 77
2.000000e-03 5.507833e-01 1.714310e+02 9.607462e+01     Pix  1 78
2.000000e-03 6.204761e-01 1.598552e+02 1.023222e+02     Pix  1 79
2.000000e-03 5.070314e-01 1.653183e+02 1.022927e+02     Pix  2  0
2.000000e-03 4.744193e-01 1.685413e+02 9.963065e+01     Pix  2  1
2.000000e-03 4.874473e-01 1.683658e+02 1.004181e+02     Pix  2  2
2.000000e-03 5.173880e-01 1.637061e+02 1.048027e+02     Pix  2  3
2.000000e-03 4.496823e-01 1.700464e+02 9.926611e+01     Pix  2  4
2.000000e-03 5.066010e-01 1.664813e+02 1.009820e+02     Pix  2  5
2.000000e-03 4.909375e-01 1.685869e+02 9.868593e+01     Pix  2  6
2.000000e-03 4.811409e-01 1.685983e+02 9.729486e+01     Pix  2  7
2.000000e-03 4.805597e-01 1.718312e+02 9.621672e+01     Pix  2  8
2.000000e-03 4.666980e-01 1.720991e+02 9.691557e+01     Pix  2  9
2.000000e-03 4.664756e-01 1.729612e+02 9.615029e+01     Pix  2 10
2.000000e-03 5.043725e-01 1.706879e+02 9.698811e+01     Pix  2 11
2.000000e-03 5.401509e-01 1.682961e+02 9.537161e+01     Pix  2 12
2.000000e-03 4.777063e-01 1.746551e+02 9.360807e+01     Pix  2 13
2.000000e-03 5.387849e-01 1.680311e+02 9.893011e+01     Pix  2 14
2.000000e-03 4.746607e-01 1.705595e+02 9.765628e+01     Pix  2 15
2.000000e-03 4.315258e-01 1.752219e+02 9.460338e+01     Pix  2 16
2.000000e-03 4.826116e-01 1.703074e+02 9.779492e+01     Pix  2 17
2.000000e-03 4.949910e-01 1.690200e+02 9.801260e+01     Pix  2 18
2.000000e-03 5.349259e-01 1.678854e+02 9.930873e+01     Pix  2 19
2.000000e-03 5.020098e-01 1.703470e+02 9.556945e+01     Pix  2 20
2.000000e-03 5.202082e-01 1.699721e+02 9.719692e+01     Pix  2 21
2.000000e-03 5.000383e-01 1.692748e+02 9.846395e+01     Pix  2 22
2.000000e-03 4.976294e-01 1.696824e+02 9.611021e+01     Pix  2 23
2.000000e-03 5.454106e-01 1.691981e+02 9.540061e+01     Pix  2 24
2.000000e-03 5.121334e-01 1.704913e+02 9.708728e+01     Pix  2 25
2.000000e-03 4.782597e-01 1.740495e+02 9.271770e+01     Pix  2 26
2.000000e-03 5.237159e-01 1.676218e+02 9.844703e+01     Pix  2 27
2.000000e-03 4.861757e-01 1.699432e+02 9.718936e+01     Pix  2 28
2.000000e-03 4.784901e-01 1.717021e+02 9.759992e+01     Pix  2 29
2.000000e-03 5.195596e-01 1.698335e+02 9.593470e+01     Pix  2 30
2.000000e-03 5.436039e-01 1.681794e+02 9.772037e+01     Pix  2 31
2.000000e-03 5.281100e-01 1.688734e+02 9.682535e+01     Pix  2 32
2.000000e-03 4.580832e-01 1.735563e+02 9.527540e+01     Pix  2 33
2.000000e-03 4.479413e-01 1.732108e+02 9.637149e+01     Pix  2 34
2.000000e-03 4.920664e-01 1.697891e+02 9.722087e+01     Pix  2 35
2.000000e-03 4.964764e-01 1.727950e+02 9.386507e+01     Pix  2 36
2.000000e-03 5.223167e-01 1.702000e+02 9.568885e+01     Pix  2 37
2.000000e-03 5.427817e-01 1.665321e+02 9.797941e+01     Pix  2 38
2.000000e-03 5.151178e-01 1.687973e+02 9.955431e+01     Pix  2 39
2.000000e-03 5.096238e-01 1.709028e+02 9.609055e+01     Pix  2 40
2.000000e-03 5.111425e-01 1.683079e+02 9.998055e+01     Pix  2 41
2.000000e-03 5.299318e-01 1.700747e+02 9.654353e+01     Pix  2 42
2.000000e-03 4.858740e-01 1.740259e+02 9.282117e+01     Pix  2 43
2.000000e-03 5.402878e-01 1.699647e+02 9.599371e+01     Pix  2 44
2.000000e-03 5.161336e-01 1.704889e+02 9.780358e+01     Pix  2 45
2.000000e-03 5.006662e-01 1.692396e+02 9.884202e+01     Pix  2 46
2.000000e-03 5.299671e-01 1.685605e+02 9.710175e+01     Pix  2 47
2.000000e-03 5.870825e-01 1.662690e+02 9.951091e+01     Pix  2 48
2.000000e-03 5.947575e-01 1.655930e+02 9.655887e+01     Pix  2 49
2.000000e-03 5.706195e-01 1.693052e+02 9.584766e+01     Pix  2 50
2.000000e-03 4.992986e-01 1.716534e+02 9.655692e+01     Pix  2 51
2.000000e-03 4.651866e-01 1.744237e+02 9.542187e+01     Pix  2 52
2.000000e-03 4.884964e-01 1.707160e+02 9.948064e+01     Pix  2 53
2.000000e-03 5.490576e-01 1.692662e+02 9.750033e+01     Pix  2 54
2.000000e-03 5.417118e-01 1.692978e+02 9.694292e+01     Pix  2 55
2.000000e-03 5.014904e-01 1.736591e+02 9.385318e+01     Pix  2 56
2.000000e-03 5.099233e-01 1.701335e+02 9.663512e+01     Pix  2 57
2.000000e-03 5.276020e-01 1.697758e+02 9.703555e+01     Pix  2 58
2.000000e-03 4.828087e-01 1.738904e+02 9.412526e+01     Pix  2 59
2.000000e-03 5.055673e-01 1.743498e+02 9.275168e+01     Pix  2 60
2.000000e-03 5.517627e-01 1.717534e+02 9.434377e+01     Pix  2 61
2.000000e-03 5.745003e-01 1.689037e+02 9.344627e+01     Pix  2 62
2.000000e-03 5.152897e-01 1.715968e+02 9.610891e+01     Pix  2 63
2.000000e-03 5.205383e-01 1.702720e+02 9.622429e+01     Pix  2 64
2.000000e-03 5.451428e-01 1.694383e+02 9.815593e+01     Pix  2 65
2.000000e-03 5.304523e-01 1.731828e+02 9.283474e+01     Pix  2 66
2.000000e-03 5.364295e-01 1.699985e+02 9.644996e+01     Pix  2 67
2.000000e-03 5.378057e-01 1.712004e+02 9.434868e+01     Pix  2 68
2.000000e-03 4.745139e-01 1.739859e+02 9.406242e+01     Pix  2 69
2.000000e-03 4.843164e-01 1.718157e+02 9.634387e+01     Pix  2 70
2.000000e-03 5.403424e-01 1.665850e+02 9.939935e+01     Pix  2 71
2.000000e-03 4.951851e-01 1.752277e+02 9.265364e+01     Pix  2 72
2.000000e-03 5.201253e-01 1.716230e+02 9.492141e+01     Pix  2 73
2.000000e-03 5.406338e-01 1.714694e+02 9.654448e+01     Pix  2 74
2.000000e-03 5.528319e-01 1.689218e+02 9.808406e+01     Pix  2 75
2.000000e-03 5.027211e-01 1.725643e+02 9.388017e+01     Pix  2 76
2.000000e-03 5.460058e-01 1.694593e+02 9.642797e+01     Pix  2 77
2.000000e-03 5.809760e-01 1.709099e+02 9.417867e+01     Pix  2 78
2.000000e-03 6.155676e-01 1.624847e+02 9.800227e+01     Pix  2 79
2.000000e-03 4.248592e-01 1.732764e+02 9.670103e+01     Pix  3  0
2.000000e-03 4.674482e-01 1.718735e+02 9.695052e+01     Pix  3  1
2.000000e-03 5.148794e-01 1.670184e+02 9.919310e+01     Pix  3  2
2.000000e-03 5.062768e-01 1.651195e+02 1.021237e+02     Pix  3  3
2.000000e-03 5.248767e-01 1.666472e+02 9.940911e+01     Pix  3  4
2.000000e-03 4.946722e-01 1.691527e+02 9.815962e+01     Pix  3  5
2.000000e-03 5.137534e-01 1.689178e+02 9.957394e+01     Pix  3  6
2.000000e-03 5.344948e-01 1.670913e+02 9.904543e+01     Pix  3  7
2.000000e-03 5.182754e-01 1.679875e+02 9.824266e+01     Pix  3  8
2.000000e-03 5.307716e-01 1.671678e+02 9.923989e+01     Pix  3  9
2.000000e-03 4.899308e-01 1.683660e+02 9.820493e+01     Pix  3 10
2.000000e-03 4.993232e-01 1.696889e+02 9.713187e+01     Pix  3 11
2.000000e-03 5.247952e-01 1.714798e+02 9.536186e+01     Pix  3 12
2.000000e-03 5.550661e-01 1.683793e+02 9.814847e+01     Pix  3 13
2.000000e-03 5.456629e-01 1.696518e+02 9.488125e+01     Pix  3 14
2.000000e-03 5.061604e-01 1.673065e+02 1.009154e+02     Pix  3 15
2.000000e-03 4.868201e-01 1.687754e+02 9.861344e+01     Pix  3 16
2.000000e-03 4.790753e-01 1.702476e+02 9.793851e+01     Pix  3 17
2.000000e-03 5.092284e-01 1.690775e+02 9.640043e+01     Pix  3 18
2.000000e-03 5.230688e-01 1.699720e+02 9.745622e+01     Pix  3 19
2.000000e-03 5.319812e-01 1.675973e+02 9.789663e+01     Pix  3 20
2.000000e-03 5.076288e-01 1.700271e+02 9.878989e+01     Pix  3 21
2.000000e-03 5.092332e-01 1.697130e+02 9.660478e+01     Pix  3 22
2.000000e-03 4.784182e-01 1.725293e+02 9.686258e+01     Pix  3 23
2.000000e-03 5.221336e-01 1.706574e+02 9.754408e+01     Pix  3 24
2.000000e-03 5.378177e-01 1.691219e+02 9.652446e+01     Pix  3 25
2.000000e-03 5.195098e-01 1.710997e+02 9.577131e+01     Pix  3 26
2.000000e-03 5.131593e-01 1.670373e+02 9.985893e+01     Pix  3 27
2.000000e-03 5.335920e-01 1.679671e+02 9.649952e+01     Pix  3 28
2.000000e-03 4.863006e-01 1.727138e+02 9.520571e+01     Pix  3 29
2.000000e-03 5.231296e-01 1.711077e+02 9.498800e+01     Pix  3 30
2.000000e-03 5.757165e-01 1.670233e+02 9.951727e+01     Pix  3 31
2.000000e-03 5.127602e-01 1.719025e+02 9.487104e+01     Pix  3 32
2.000000e-03 4.892586e-01 1.677876e+02 9.793079e+01     Pix  3 33
