Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 5.058554e-01 1.585344e+02 1.048420e+02     Pix  0  0
2.000000e-03 5.101404e-01 1.604113e+02 1.023910e+02     Pix  0  1
2.000000e-03 5.200336e-01 1.593657e+02 1.012263e+02     Pix  0  2
2.000000e-03 5.196892e-01 1.581960e+02 1.046739e+02     Pix  0  3
2.000000e-03 5.190997e-01 1.589784e+02 1.054823e+02     Pix  0  4
2.000000e-03 5.232674e-01 1.590984e+02 1.051144e+02     Pix  0  5
2.000000e-03 4.958513e-01 1.614669e+02 1.024790e+02     Pix  0  6
2.000000e-03 5.018132e-01 1.616343e+02 1.006750e+02     Pix  0  7
2.000000e-03 5.437023e-01 1.601238e+02 1.032843e+02     Pix  0  8
2.000000e-03 4.975820e-01 1.631170e+02 1.003200e+02     Pix  0  9
2.000000e-03 5.320258e-01 1.629147e+02 1.008008e+02     Pix  0 10
2.000000e-03 5.444077e-01 1.608768e+02 1.010178e+02     Pix  0 11
2.000000e-03 5.314679e-01 1.638918e+02 9.772815e+01     Pix  0 12
2.000000e-03 5.363203e-01 1.635623e+02 9.801785e+01     Pix  0 13
2.000000e-03 5.379719e-01 1.619389e+02 1.014831e+02     Pix  0 14
2.000000e-03 4.722110e-01 1.630772e+02 1.020873e+02     Pix  0 15
2.000000e-03 5.040550e-01 1.610538e+02 1.044472e+02     Pix  0 16
1.999999e-03 5.185432e-01 1.610941e+02 1.016101e+02     Pix  0 17
2.000000e-03 5.492058e-01 1.606489e+02 1.015616e+02     Pix  0 18
2.000000e-03 5.203550e-01 1.637867e+02 9.985832e+01     Pix  0 19
1.999729e-03 5.204071e-01 1.636346e+02 1.014557e+02     Pix  0 20
2.000000e-03 5.336886e-01 1.623583e+02 1.018540e+02     Pix  0 21
2.000000e-03 5.170892e-01 1.627551e+02 1.012060e+02     Pix  0 22
2.000000e-03 5.264059e-01 1.610869e+02 1.026302e+02     Pix  0 23
2.000000e-03 5.173010e-01 1.644318e+02 9.678887e+01     Pix  0 24
2.000000e-03 5.359046e-01 1.639544e+02 9.733256e+01     Pix  0 25
2.000000e-03 5.612186e-01 1.614933e+02 9.957577e+01     Pix  0 26
2.000000e-03 5.247303e-01 1.621259e+02 1.000375e+02     Pix  0 27
2.000000e-03 5.306271e-01 1.622176e+02 1.022770e+02     Pix  0 28
2.000000e-03 5.372593e-01 1.618968e+02 1.013944e+02     Pix  0 29
2.000000e-03 5.440491e-01 1.636831e+02 9.813921e+01     Pix  0 30
2.000000e-03 5.165997e-01 1.655130e+02 9.796839e+01     Pix  0 31
2.000000e-03 5.368547e-01 1.646250e+02 9.748566e+01     Pix  0 32
2.000000e-03 5.038957e-01 1.641360e+02 9.864449e+01     Pix  0 33
2.000000e-03 4.986346e-01 1.615517e+02 1.049498e+02     Pix  0 34
2.000000e-03 5.353103e-01 1.615414e+02 1.020481e+02     Pix  0 35
2.000000e-03 4.941289e-01 1.642674e+02 1.013555e+02     Pix  0 36
2.000000e-03 5.188437e-01 1.647436e+02 9.628842e+01     Pix  0 37
2.000000e-03 5.211438e-01 1.645850e+02 1.001573e+02     Pix  0 38
2.000000e-03 5.286998e-01 1.636436e+02 1.016316e+02     Pix  0 39
2.000000e-03 5.396564e-01 1.619158e+02 1.026837e+02     Pix  0 40
2.000000e-03 5.371587e-01 1.618178e+02 1.006757e+02     Pix  0 41
1.999999e-03 5.209099e-01 1.655427e+02 9.585627e+01     Pix  0 42
2.000000e-03 5.232462e-01 1.636267e+02 9.838521e+01     Pix  0 43
2.000000e-03 5.968407e-01 1.617270e+02 1.001233e+02     Pix  0 44
2.000000e-03 5.098420e-01 1.645086e+02 9.984888e+01     Pix  0 45
2.000000e-03 5.315660e-01 1.634910e+02 9.929026e+01     Pix  0 46
2.000000e-03 5.232335e-01 1.647266e+02 9.666427e+01     Pix  0 47
2.000000e-03 5.666459e-01 1.633747e+02 9.903782e+01     Pix  0 48
2.000000e-03 5.978568e-01 1.606999e+02 1.007987e+02     Pix  0 49
2.000000e-03 6.068894e-01 1.594735e+02 1.022120e+02     Pix  0 50
2.000000e-03 4.950249e-01 1.618295e+02 1.008438e+02     Pix  0 51
2.000000e-03 5.393052e-01 1.619404e+02 1.007573e+02     Pix  0 52
2.000000e-03 5.339396e-01 1.626347e+02 1.021596e+02     Pix  0 53
2.000000e-03 5.680772e-01 1.605408e+02 1.001328e+02     Pix  0 54
2.000000e-03 5.593004e-01 1.612976e+02 1.011369e+02     Pix  0 55
2.000000e-03 5.180615e-01 1.656804e+02 1.001761e+02     Pix  0 56
2.000000e-03 5.647398e-01 1.605291e+02 1.022939e+02     Pix  0 57
2.000000e-03 5.498454e-01 1.611827e+02 1.016036e+02     Pix  0 58
1.999961e-03 5.483809e-01 1.618361e+02 9.826152e+01     Pix  0 59
2.000000e-03 5.258370e-01 1.640069e+02 9.777738e+01     Pix  0 60
2.000000e-03 5.694338e-01 1.633882e+02 9.861868e+01     Pix  0 61
2.000000e-03 5.623107e-01 1.606223e+02 9.939325e+01     Pix  0 62
2.000000e-03 5.201467e-01 1.618441e+02 1.039671e+02     Pix  0 63
2.000000e-03 5.309425e-01 1.634647e+02 9.941077e+01     Pix  0 64
2.000000e-03 5.540760e-01 1.591742e+02 1.034098e+02     Pix  0 65
2.000000e-03 6.214548e-01 1.586541e+02 1.029964e+02     Pix  0 66
1.999319e-03 6.048380e-01 1.603983e+02 9.765276e+01     Pix  0 67
1.999999e-03 5.887115e-01 1.589301e+02 1.009164e+02     Pix  0 68
1.999605e-03 5.624664e-01 1.576621e+02 1.053015e+02     Pix  0 69
2.000000e-03 5.496430e-01 1.580877e+02 1.046277e+02     Pix  0 70
2.000000e-03 5.838315e-01 1.569368e+02 1.040780e+02     Pix  0 71
1.905013e-03 5.567532e-01 1.619831e+02 9.901359e+01     Pix  0 72
1.953368e-03 5.293731e-01 1.637759e+02 9.681884e+01     Pix  0 73
1.999952e-03 6.181213e-01 1.574577e+02 1.027262e+02     Pix  0 74
1.995548e-03 6.337750e-01 1.558211e+02 1.039769e+02     Pix  0 75
2.000000e-03 5.993891e-01 1.574276e+02 1.035436e+02     Pix  0 76
1.999951e-03 6.210107e-01 1.565737e+02 1.039061e+02     Pix  0 77
1.976446e-03 5.822551e-01 1.616118e+02 9.845830e+01     Pix  0 78
1.999962e-03 7.219474e-01 1.476831e+02 1.027260e+02     Pix  0 79
2.000000e-03 4.251065e-01 1.708808e+02 9.897958e+01     Pix  1  0
2.000000e-03 4.595392e-01 1.674405e+02 1.002809e+02     Pix  1  1
2.000000e-03 4.566678e-01 1.690076e+02 9.933107e+01     Pix  1  2
2.000000e-03 4.607064e-01 1.694333e+02 9.841217e+01     Pix  1  3
2.000000e-03 4.345202e-01 1.703320e+02 9.861616e+01     Pix  1  4
2.000000e-03 4.560647e-01 1.699155e+02 9.762098e+01     Pix  1  5
2.000000e-03 4.488617e-01 1.738465e+02 9.379705e+01     Pix  1  6
2.000000e-03 4.207617e-01 1.724988e+02 9.613857e+01     Pix  1  7
2.000000e-03 4.881827e-01 1.687956e+02 9.810545e+01     Pix  1  8
2.000000e-03 4.840239e-01 1.698538e+02 9.593667e+01     Pix  1  9
2.000000e-03 4.575930e-01 1.729537e+02 9.407993e+01     Pix  1 10
2.000000e-03 4.888891e-01 1.705535e+02 9.415134e+01     Pix  1 11
2.000000e-03 5.005752e-01 1.704195e+02 9.477854e+01     Pix  1 12
2.000000e-03 5.104702e-01 1.705541e+02 9.529987e+01     Pix  1 13
2.000000e-03 5.342243e-01 1.698336e+02 9.510910e+01     Pix  1 14
2.000000e-03 4.331979e-01 1.726767e+02 9.593781e+01     Pix  1 15
2.000000e-03 4.220491e-01 1.755981e+02 9.419980e+01     Pix  1 16
2.000000e-03 4.745161e-01 1.706787e+02 9.666316e+01     Pix  1 17
2.000000e-03 5.056198e-01 1.688932e+02 9.935982e+01     Pix  1 18
2.000000e-03 4.703511e-01 1.717216e+02 9.735841e+01     Pix  1 19
2.000000e-03 4.996250e-01 1.707584e+02 9.460498e+01     Pix  1 20
2.000000e-03 4.551077e-01 1.751641e+02 9.244779e+01     Pix  1 21
2.000000e-03 4.738889e-01 1.715437e+02 9.418978e+01     Pix  1 22
2.000000e-03 5.056513e-01 1.686987e+02 9.745791e+01     Pix  1 23
2.000000e-03 5.036212e-01 1.710335e+02 9.527674e+01     Pix  1 24
2.000000e-03 5.056456e-01 1.711698e+02 9.458536e+01     Pix  1 25
2.000000e-03 5.135320e-01 1.701318e+02 9.540241e+01     Pix  1 26
2.000000e-03 4.649237e-01 1.704252e+02 9.716910e+01     Pix  1 27
2.000000e-03 4.847958e-01 1.719016e+02 9.639137e+01     Pix  1 28
2.000000e-03 4.928366e-01 1.702023e+02 9.733778e+01     Pix  1 29
2.000000e-03 4.953462e-01 1.710337e+02 9.426539e+01     Pix  1 30
2.000000e-03 4.707977e-01 1.744434e+02 9.269208e+01     Pix  1 31
2.000000e-03 4.887236e-01 1.730546e+02 9.314314e+01     Pix  1 32
2.000000e-03 4.632897e-01 1.722854e+02 9.477178e+01     Pix  1 33
2.000000e-03 4.252639e-01 1.745037e+02 9.255824e+01     Pix  1 34
2.000000e-03 4.473387e-01 1.727682e+02 9.610980e+01     Pix  1 35
2.000000e-03 4.280102e-01 1.771950e+02 9.142856e+01     Pix  1 36
2.000000e-03 4.939465e-01 1.714814e+02 9.499354e+01     Pix  1 37
2.000000e-03 4.793620e-01 1.718616e+02 9.480029e+01     Pix  1 38
2.000000e-03 4.678554e-01 1.713504e+02 9.594054e+01     Pix  1 39
2.000000e-03 4.816664e-01 1.718050e+02 9.521047e+01     Pix  1 40
