Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 5.397492e-01 1.620640e+02 1.047057e+02     Pix  0 45
2.000000e-03 5.572696e-01 1.595054e+02 1.060482e+02     Pix  0 46
2.000000e-03 5.421383e-01 1.612844e+02 1.056790e+02     Pix  0 47
2.000000e-03 6.313427e-01 1.595541e+02 1.015576e+02     Pix  0 48
2.000000e-03 6.491915e-01 1.580264e+02 1.038232e+02     Pix  0 49
2.000000e-03 5.920095e-01 1.603239e+02 1.019433e+02     Pix  0 50
2.000000e-03 5.689045e-01 1.588952e+02 1.080349e+02     Pix  0 51
2.000000e-03 5.455122e-01 1.613735e+02 1.052309e+02     Pix  0 52
2.000000e-03 5.648085e-01 1.567464e+02 1.094920e+02     Pix  0 53
2.000000e-03 5.661909e-01 1.600123e+02 1.054649e+02     Pix  0 54
1.999953e-03 6.265179e-01 1.568682e+02 1.066565e+02     Pix  0 55
2.000000e-03 5.827855e-01 1.596005e+02 1.062313e+02     Pix  0 56
2.000000e-03 5.831907e-01 1.590701e+02 1.053434e+02     Pix  0 57
2.000000e-03 6.120325e-01 1.584746e+02 1.062610e+02     Pix  0 58
2.000000e-03 6.129491e-01 1.570667e+02 1.051512e+02     Pix  0 59
2.000000e-03 6.384569e-01 1.575502e+02 1.051746e+02     Pix  0 60
1.999950e-03 6.471176e-01 1.571063e+02 1.059627e+02     Pix  0 61
2.000000e-03 6.313548e-01 1.610639e+02 1.048529e+02     Pix  0 62
2.000000e-03 6.034902e-01 1.570791e+02 1.056512e+02     Pix  0 63
2.000000e-03 6.190543e-01 1.555545e+02 1.070734e+02     Pix  0 64
2.000000e-03 5.963626e-01 1.587279e+02 1.037797e+02     Pix  0 65
2.000000e-03 6.531155e-01 1.564373e+02 1.047253e+02     Pix  0 66
2.000000e-03 6.606019e-01 1.562273e+02 1.062554e+02     Pix  0 67
2.000000e-03 6.561504e-01 1.557576e+02 1.064984e+02     Pix  0 68
2.000000e-03 5.923799e-01 1.563260e+02 1.090332e+02     Pix  0 69
2.000000e-03 5.903292e-01 1.554752e+02 1.084511e+02     Pix  0 70
2.000000e-03 6.015741e-01 1.548780e+02 1.086733e+02     Pix  0 71
2.000000e-03 6.177131e-01 1.557245e+02 1.061049e+02     Pix  0 72
1.999370e-03 6.704879e-01 1.565875e+02 1.038125e+02     Pix  0 73
2.000000e-03 6.628794e-01 1.540474e+02 1.065280e+02     Pix  0 74
2.000000e-03 6.296159e-01 1.548433e+02 1.087787e+02     Pix  0 75
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00     Pix  0 76
2.000000e-03 6.369048e-01 1.543785e+02 1.075178e+02     Pix  0 77
2.000000e-03 6.226754e-01 1.552648e+02 1.063246e+02     Pix  0 78
1.856064e-03 6.829493e-01 1.545228e+02 1.066067e+02     Pix  0 79
2.000000e-03 5.058579e-01 1.644275e+02 1.043982e+02     Pix  1  0
2.000000e-03 5.428483e-01 1.624437e+02 1.058433e+02     Pix  1  1
2.000000e-03 5.481529e-01 1.622063e+02 1.066308e+02     Pix  1  2
2.000000e-03 4.672145e-01 1.680064e+02 1.015580e+02     Pix  1  3
2.000000e-03 4.933389e-01 1.660511e+02 1.043491e+02     Pix  1  4
2.000000e-03 5.322689e-01 1.630029e+02 1.067159e+02     Pix  1  5
2.000000e-03 4.903482e-01 1.684594e+02 1.018435e+02     Pix  1  6
2.000000e-03 5.600734e-01 1.631365e+02 1.045788e+02     Pix  1  7
2.000000e-03 5.399403e-01 1.643137e+02 1.037701e+02     Pix  1  8
2.000000e-03 5.241396e-01 1.668357e+02 1.013202e+02     Pix  1  9
2.000000e-03 5.466550e-01 1.647830e+02 1.043096e+02     Pix  1 10
2.000000e-03 5.159637e-01 1.665689e+02 1.028971e+02     Pix  1 11
2.000000e-03 5.341446e-01 1.670544e+02 1.008697e+02     Pix  1 12
2.000000e-03 5.623924e-01 1.667253e+02 1.009120e+02     Pix  1 13
2.000000e-03 5.378006e-01 1.683834e+02 9.818507e+01     Pix  1 14
2.000000e-03 4.993844e-01 1.664268e+02 1.041070e+02     Pix  1 15
2.000000e-03 5.263454e-01 1.645831e+02 1.052878e+02     Pix  1 16
2.000000e-03 5.424729e-01 1.639582e+02 1.069376e+02     Pix  1 17
2.000000e-03 5.080311e-01 1.684491e+02 1.014867e+02     Pix  1 18
2.000000e-03 5.522412e-01 1.663147e+02 1.011820e+02     Pix  1 19
2.000000e-03 5.003427e-01 1.690338e+02 1.006594e+02     Pix  1 20
2.000000e-03 5.390862e-01 1.644376e+02 1.034691e+02     Pix  1 21
2.000000e-03 5.511156e-01 1.651049e+02 1.024419e+02     Pix  1 22
2.000000e-03 5.017996e-01 1.693955e+02 1.011626e+02     Pix  1 23
2.000000e-03 5.166192e-01 1.721277e+02 9.815074e+01     Pix  1 24
2.000000e-03 6.108028e-01 1.652547e+02 1.014388e+02     Pix  1 25
2.000000e-03 5.424176e-01 1.697844e+02 9.815807e+01     Pix  1 26
2.000000e-03 5.067047e-01 1.681268e+02 1.015192e+02     Pix  1 27
2.000000e-03 5.554114e-01 1.652211e+02 1.021041e+02     Pix  1 28
2.000000e-03 5.261628e-01 1.663142e+02 1.023333e+02     Pix  1 29
2.000000e-03 5.597688e-01 1.655979e+02 1.010837e+02     Pix  1 30
2.000000e-03 5.289166e-01 1.690212e+02 9.983573e+01     Pix  1 31
2.000000e-03 5.232047e-01 1.705034e+02 9.878598e+01     Pix  1 32
2.000000e-03 5.400458e-01 1.638774e+02 1.041491e+02     Pix  1 33
2.000000e-03 4.961724e-01 1.676069e+02 1.024476e+02     Pix  1 34
2.000000e-03 5.277448e-01 1.652113e+02 1.040268e+02     Pix  1 35
2.000000e-03 5.112281e-01 1.705624e+02 9.976825e+01     Pix  1 36
2.000000e-03 5.748150e-01 1.657098e+02 1.010035e+02     Pix  1 37
2.000000e-03 5.371452e-01 1.678603e+02 1.003061e+02     Pix  1 38
2.000000e-03 5.550245e-01 1.660880e+02 1.020725e+02     Pix  1 39
2.000000e-03 5.179376e-01 1.696448e+02 9.953174e+01     Pix  1 40
2.000000e-03 5.297029e-01 1.670897e+02 1.021160e+02     Pix  1 41
2.000000e-03 5.370635e-01 1.688315e+02 9.900872e+01     Pix  1 42
2.000000e-03 5.529874e-01 1.679778e+02 9.916968e+01     Pix  1 43
2.000000e-03 4.888099e-01 1.742056e+02 9.617815e+01     Pix  1 44
2.000000e-03 5.601619e-01 1.646219e+02 1.023112e+02     Pix  1 45
2.000000e-03 5.319334e-01 1.655292e+02 1.028860e+02     Pix  1 46
2.000000e-03 5.273114e-01 1.683742e+02 1.013372e+02     Pix  1 47
2.000000e-03 5.928578e-01 1.650677e+02 1.028232e+02     Pix  1 48
2.000000e-03 5.808249e-01 1.660284e+02 9.804840e+01     Pix  1 49
2.000000e-03 5.711019e-01 1.659562e+02 1.006003e+02     Pix  1 50
2.000000e-03 5.486371e-01 1.649567e+02 1.046463e+02     Pix  1 51
2.000000e-03 5.007318e-01 1.672830e+02 1.026366e+02     Pix  1 52
2.000000e-03 5.104131e-01 1.670493e+02 1.023767e+02     Pix  1 53
2.000000e-03 5.289118e-01 1.691594e+02 1.018115e+02     Pix  1 54
2.000000e-03 5.230886e-01 1.693057e+02 9.842763e+01     Pix  1 55
2.000000e-03 4.973473e-01 1.706665e+02 9.904212e+01     Pix  1 56
2.000000e-03 5.092982e-01 1.669245e+02 1.012840e+02     Pix  1 57
2.000000e-03 5.455531e-01 1.650585e+02 1.015219e+02     Pix  1 58
2.000000e-03 5.220026e-01 1.690699e+02 1.008267e+02     Pix  1 59
2.000000e-03 5.746594e-01 1.687953e+02 9.907317e+01     Pix  1 60
2.000000e-03 5.650302e-01 1.674532e+02 1.011159e+02     Pix  1 61
2.000000e-03 5.830550e-01 1.649787e+02 1.015530e+02     Pix  1 62
2.000000e-03 5.653512e-01 1.643593e+02 1.037913e+02     Pix  1 63
2.000000e-03 5.484815e-01 1.661520e+02 1.015780e+02     Pix  1 64
2.000000e-03 5.739040e-01 1.625566e+02 1.023303e+02     Pix  1 65
2.000000e-03 5.761579e-01 1.666781e+02 1.006049e+02     Pix  1 66
2.000000e-03 6.003823e-01 1.618999e+02 1.028166e+02     Pix  1 67
2.000000e-03 5.435015e-01 1.705623e+02 9.859093e+01     Pix  1 68
2.000000e-03 5.284680e-01 1.652260e+02 1.033344e+02     Pix  1 69
2.000000e-03 5.727586e-01 1.579904e+02 1.081248e+02     Pix  1 70
2.000000e-03 5.230435e-01 1.693107e+02 1.010327e+02     Pix  1 71
2.000000e-03 5.770619e-01 1.631379e+02 1.013092e+02     Pix  1 72
2.000000e-03 5.791897e-01 1.628223e+02 1.023855e+02     Pix  1 73
2.000000e-03 6.200709e-01 1.573976e+02 1.050552e+02     Pix  1 74
1.999962e-03 5.865306e-01 1.628029e+02 1.013884e+02     Pix  1 75
2.000000e-03 5.617116e-01 1.627204e+02 1.036728e+02     Pix  1 76
2.000000e-03 5.587545e-01 1.648387e+02 1.021942e+02     Pix  1 77
2.000000e-03 6.230738e-01 1.619779e+02 1.016103e+02     Pix  1 78
2.000000e-03 6.624586e-01 1.558305e+02 1.055767e+02     Pix  1 79
2.000000e-03 4.998395e-01 1.669141e+02 1.027461e+02     Pix  2  0
2.000000e-03 5.450432e-01 1.639399e+02 1.041012e+02     Pix  2  1
2.000000e-03 5.130184e-01 1.647035e+02 1.038379e+02     Pix  2  2
2.000000e-03 5.056734e-01 1.645841e+02 1.053135e+02     Pix  2  3
2.000000e-03 4.818653e-01 1.672531e+02 1.039991e+02     Pix  2  4
2.000000e-03 4.754673e-01 1.666141e+02 1.032597e+02     Pix  2  5
2.000000e-03 4.763500e-01 1.680213e+02 9.996783e+01     Pix  2  6
2.000000e-03 4.878841e-01 1.694011e+02 1.002054e+02     Pix  2  7
2.000000e-03 4.850023e-01 1.694160e+02 9.903362e+01     Pix  2  8
2.000000e-03 4.713697e-01 1.693973e+02 1.006146e+02     Pix  2  9
2.000000e-03 4.517173e-01 1.740265e+02 9.711958e+01     Pix  2 10
2.000000e-03 4.848197e-01 1.703058e+02 1.006158e+02     Pix  2 11
2.000000e-03 5.211521e-01 1.697759e+02 9.734193e+01     Pix  2 12
2.000000e-03 5.387653e-01 1.667929e+02 1.004449e+02     Pix  2 13
2.000000e-03 5.294856e-01 1.683339e+02 9.776955e+01     Pix  2 14
2.000000e-03 4.938377e-01 1.689307e+02 9.992001e+01     Pix  2 15
2.000000e-03 4.793503e-01 1.688030e+02 1.013870e+02     Pix  2 16
2.000000e-03 4.719579e-01 1.700480e+02 1.005868e+02     Pix  2 17
2.000000e-03 5.055512e-01 1.698056e+02 9.997028e+01     Pix  2 18
2.000000e-03 4.842530e-01 1.719428e+02 9.844129e+01     Pix  2 19
2.000000e-03 5.193953e-01 1.688380e+02 9.772651e+01     Pix  2 20
2.000000e-03 5.404755e-01 1.666112e+02 1.006013e+02     Pix  2 21
2.000000e-03 4.661238e-01 1.728250e+02 9.889045e+01     Pix  2 22
2.000000e-03 5.219361e-01 1.684476e+02 1.014822e+02     Pix  2 23
2.000000e-03 5.108453e-01 1.718224e+02 9.750914e+01     Pix  2 24
2.000000e-03 5.387713e-01 1.685780e+02 1.000446e+02     Pix  2 25
2.000000e-03 5.207217e-01 1.712618e+02 9.679652e+01     Pix  2 26
2.000000e-03 5.038672e-01 1.688652e+02 1.003780e+02     Pix  2 27
2.000000e-03 5.199695e-01 1.691188e+02 1.005510e+02     Pix  2 28
2.000000e-03 5.320496e-01 1.685275e+02 9.916076e+01     Pix  2 29
2.000000e-03 5.383980e-01 1.695235e+02 9.754684e+01     Pix  2 30
2.000000e-03 5.247006e-01 1.697539e+02 9.859396e+01     Pix  2 31
2.000000e-03 5.027545e-01 1.723026e+02 9.818326e+01     Pix  2 32
2.000000e-03 4.827694e-01 1.692201e+02 1.011925e+02     Pix  2 33
2.000000e-03 4.887830e-01 1.700958e+02 1.004063e+02     Pix  2 34
2.000000e-03 4.242039e-01 1.728523e+02 9.868155e+01     Pix  2 35
2.000000e-03 4.649039e-01 1.739763e+02 9.642028e+01     Pix  2 36
2.000000e-03 5.181022e-01 1.681863e+02 1.009248e+02     Pix  2 37
2.000000e-03 5.317833e-01 1.701363e+02 1.006292e+02     Pix  2 38
2.000000e-03 5.356431e-01 1.671956e+02 1.029686e+02     Pix  2 39
2.000000e-03 4.981813e-01 1.704275e+02 9.812629e+01     Pix  2 40
2.000000e-03 5.023970e-01 1.702833e+02 9.844725e+01     Pix  2 41
2.000000e-03 5.201009e-01 1.710870e+02 9.741666e+01     Pix  2 42
2.000000e-03 5.840367e-01 1.674655e+02 9.905224e+01     Pix  2 43
2.000000e-03 5.633475e-01 1.680412e+02 1.003448e+02     Pix  2 44
2.000000e-03 5.195516e-01 1.685533e+02 1.002973e+02     Pix  2 45
2.000000e-03 4.981282e-01 1.710471e+02 9.919642e+01     Pix  2 46
2.000000e-03 5.139513e-01 1.711580e+02 9.938265e+01     Pix  2 47
2.000000e-03 5.326583e-01 1.711972e+02 9.726384e+01     Pix  2 48
2.000000e-03 5.921225e-01 1.668212e+02 9.889550e+01     Pix  2 49
2.000000e-03 5.410993e-01 1.673087e+02 1.000071e+02     Pix  2 50
2.000000e-03 4.780108e-01 1.708698e+02 9.818042e+01     Pix  2 51
2.000000e-03 4.826063e-01 1.698332e+02 1.004018e+02     Pix  2 52
2.000000e-03 4.951789e-01 1.693428e+02 1.018464e+02     Pix  2 53
2.000000e-03 5.415771e-01 1.668254e+02 1.009999e+02     Pix  2 54
2.000000e-03 5.186915e-01 1.699532e+02 9.968921e+01     Pix  2 55
2.000000e-03 5.181447e-01 1.704410e+02 9.879467e+01     Pix  2 56
2.000000e-03 5.437916e-01 1.664963e+02 1.017267e+02     Pix  2 57
2.000000e-03 5.410978e-01 1.659972e+02 1.012260e+02     Pix  2 58
2.000000e-03 4.895723e-01 1.755353e+02 9.678676e+01     Pix  2 59
2.000000e-03 5.891637e-01 1.658116e+02 1.008219e+02     Pix  2 60
2.000000e-03 5.631694e-01 1.663480e+02 9.981091e+01     Pix  2 61
2.000000e-03 5.497452e-01 1.695237e+02 9.810628e+01     Pix  2 62
2.000000e-03 5.280815e-01 1.671459e+02 9.928995e+01     Pix  2 63
2.000000e-03 5.597645e-01 1.656936e+02 1.016696e+02     Pix  2 64
2.000000e-03 5.391718e-01 1.679373e+02 9.918766e+01     Pix  2 65
2.000000e-03 5.504832e-01 1.695299e+02 9.723054e+01     Pix  2 66
2.000000e-03 5.941927e-01 1.647846e+02 1.000816e+02     Pix  2 67
2.000000e-03 5.415025e-01 1.673265e+02 9.831483e+01     Pix  2 68
2.000000e-03 5.209724e-01 1.642923e+02 1.031702e+02     Pix  2 69
2.000000e-03 4.806424e-01 1.735812e+02 9.908988e+01     Pix  2 70
2.000000e-03 5.538007e-01 1.637879e+02 1.042741e+02     Pix  2 71
2.000000e-03 5.776258e-01 1.641144e+02 1.017011e+02     Pix  2 72
2.000000e-03 5.359326e-01 1.695590e+02 1.009743e+02     Pix  2 73
2.000000e-03 6.106538e-01 1.609244e+02 1.034997e+02     Pix  2 74
2.000000e-03 5.368940e-01 1.663826e+02 9.908357e+01     Pix  2 75
2.000000e-03 6.221602e-01 1.605277e+02 1.054801e+02     Pix  2 76
2.000000e-03 5.473515e-01 1.709588e+02 1.012198e+02     Pix  2 77
2.000000e-03 5.850479e-01 1.662267e+02 9.869016e+01     Pix  2 78
1.923119e-03 6.464286e-01 1.590342e+02 1.016974e+02     Pix  2 79
2.000000e-03 5.445230e-01 1.634031e+02 1.054586e+02     Pix  3  0
2.000000e-03 4.926179e-01 1.665799e+02 1.034971e+02     Pix  3  1
2.000000e-03 4.965537e-01 1.669999e+02 1.025085e+02     Pix  3  2
2.000000e-03 5.171138e-01 1.652217e+02 1.051559e+02     Pix  3  3
2.000000e-03 4.997089e-01 1.667014e+02 1.019066e+02     Pix  3  4
2.000000e-03 4.733960e-01 1.673628e+02 1.019322e+02     Pix  3  5
2.000000e-03 4.513567e-01 1.720585e+02 9.908561e+01     Pix  3  6
2.000000e-03 4.964082e-01 1.690341e+02 1.002441e+02     Pix  3  7
2.000000e-03 5.395920e-01 1.666178e+02 1.005530e+02     Pix  3  8
2.000000e-03 5.194432e-01 1.683975e+02 1.002097e+02     Pix  3  9
2.000000e-03 4.960670e-01 1.700025e+02 9.937720e+01     Pix  3 10
2.000000e-03 4.603251e-01 1.739979e+02 9.818060e+01     Pix  3 11
2.000000e-03 5.271467e-01 1.713030e+02 9.677750e+01     Pix  3 12
2.000000e-03 5.393156e-01 1.696701e+02 9.766611e+01     Pix  3 13
2.000000e-03 5.211550e-01 1.696371e+02 9.707897e+01     Pix  3 14
2.000000e-03 5.022378e-01 1.685811e+02 1.007806e+02     Pix  3 15
2.000000e-03 4.643848e-01 1.692889e+02 1.011578e+02     Pix  3 16
2.000000e-03 4.442582e-01 1.733155e+02 9.768776e+01     Pix  3 17
2.000000e-03 4.979709e-01 1.715634e+02 9.823007e+01     Pix  3 18
2.000000e-03 4.955864e-01 1.714927e+02 9.878660e+01     Pix  3 19
2.000000e-03 5.345117e-01 1.687006e+02 1.005094e+02     Pix  3 20
2.000000e-03 5.306364e-01 1.669960e+02 1.029242e+02     Pix  3 21
2.000000e-03 4.959468e-01 1.726759e+02 9.654750e+01     Pix  3 22
2.000000e-03 5.259925e-01 1.683141e+02 1.017563e+02     Pix  3 23
2.000000e-03 5.602633e-01 1.684970e+02 9.719006e+01     Pix  3 24
2.000000e-03 5.149230e-01 1.711893e+02 9.670894e+01     Pix  3 25
2.000000e-03 5.524720e-01 1.692124e+02 9.830753e+01     Pix  3 26
2.000000e-03 4.750276e-01 1.719804e+02 9.710819e+01     Pix  3 27
2.000000e-03 5.098065e-01 1.694020e+02 1.002167e+02     Pix  3 28
2.000000e-03 5.033153e-01 1.721602e+02 9.749687e+01     Pix  3 29
2.000000e-03 5.283222e-01 1.700156e+02 9.837363e+01     Pix  3 30
2.000000e-03 5.403358e-01 1.684590e+02 9.936963e+01     Pix  3 31
2.000000e-03 5.335769e-01 1.699598e+02 1.006025e+02     Pix  3 32
2.000000e-03 5.072308e-01 1.672661e+02 1.012573e+02     Pix  3 33
2.000000e-03 5.170673e-01 1.667225e+02 1.031076e+02     Pix  3 34
2.000000e-03 4.717691e-01 1.718970e+02 1.001228e+02     Pix  3 35
2.000000e-03 5.370927e-01 1.679570e+02 9.890734e+01     Pix  3 36
2.000000e-03 5.483481e-01 1.682620e+02 1.002869e+02     Pix  3 37
2.000000e-03 5.075047e-01 1.721306e+02 9.718723e+01     Pix  3 38
2.000000e-03 5.494515e-01 1.667749e+02 1.018439e+02     Pix  3 39
2.000000e-03 5.075923e-01 1.705359e+02 9.755855e+01     Pix  3 40
2.000000e-03 5.089261e-01 1.690335e+02 1.010254e+02     Pix  3 41
2.000000e-03 5.534347e-01 1.702018e+02 9.785078e+01     Pix  3 42
2.000000e-03 5.332912e-01 1.709804e+02 9.650423e+01     Pix  3 43
2.000000e-03 5.226043e-01 1.713706e+02 9.713141e+01     Pix  3 44
2.000000e-03 5.296281e-01 1.682500e+02 9.972933e+01     Pix  3 45
2.000000e-03 5.266854e-01 1.671666e+02 9.918202e+01     Pix  3 46
2.000000e-03 5.505683e-01 1.663100e+02 1.008874e+02     Pix  3 47
2.000000e-03 5.345219e-01 1.697189e+02 9.818071e+01     Pix  3 48
2.000000e-03 5.810970e-01 1.676307e+02 9.696601e+01     Pix  3 49
2.000000e-03 5.205935e-01 1.704907e+02 9.938537e+01     Pix  3 50
2.000000e-03 5.397524e-01 1.656741e+02 1.030114e+02     Pix  3 51
2.000000e-03 5.351253e-01 1.658563e+02 1.032569e+02     Pix  3 52
2.000000e-03 4.889511e-01 1.695432e+02 1.019480e+02     Pix  3 53
2.000000e-03 5.128440e-01 1.676672e+02 1.009757e+02     Pix  3 54
2.000000e-03 5.955086e-01 1.648931e+02 1.014238e+02     Pix  3 55
2.000000e-03 5.487926e-01 1.665688e+02 1.007257e+02     Pix  3 56
2.000000e-03 5.317636e-01 1.676305e+02 9.998921e+01     Pix  3 57
2.000000e-03 5.377278e-01 1.690128e+02 1.010829e+02     Pix  3 58
2.000000e-03 5.367020e-01 1.682537e+02 1.005838e+02     Pix  3 59
2.000000e-03 5.669129e-01 1.673113e+02 9.972239e+01     Pix  3 60
2.000000e-03 5.563696e-01 1.679889e+02 9.767228e+01     Pix  3 61
2.000000e-03 5.888962e-01 1.659300e+02 1.000043e+02     Pix  3 62
2.000000e-03 5.523177e-01 1.641287e+02 1.013217e+02     Pix  3 63
2.000000e-03 5.518773e-01 1.650973e+02 1.015734e+02     Pix  3 64
2.000000e-03 5.302480e-01 1.673836e+02 1.020567e+02     Pix  3 65
2.000000e-03 5.823823e-01 1.672837e+02 9.953074e+01     Pix  3 66
2.000000e-03 5.803466e-01 1.681155e+02 9.782751e+01     Pix  3 67
2.000000e-03 5.629304e-01 1.699773e+02 9.719634e+01     Pix  3 68
2.000000e-03 5.164252e-01 1.682102e+02 1.015725e+02     Pix  3 69
2.000000e-03 5.438984e-01 1.637109e+02 1.038856e+02     Pix  3 70
2.000000e-03 5.391177e-01 1.649035e+02 1.027376e+02     Pix  3 71
2.000000e-03 5.828592e-01 1.646478e+02 1.014634e+02     Pix  3 72
2.000000e-03 5.381643e-01 1.665485e+02 9.932371e+01     Pix  3 73
2.000000e-03 5.407237e-01 1.675346e+02 9.905831e+01     Pix  3 74
2.000000e-03 5.274939e-01 1.676142e+02 1.001266e+02     Pix  3 75
2.000000e-03 5.610070e-01 1.638564e+02 1.004392e+02     Pix  3 76
2.000000e-03 5.832822e-01 1.628162e+02 1.029193e+02     Pix  3 77
2.000000e-03 5.817090e-01 1.650394e+02 1.005026e+02     Pix  3 78
1.999154e-03 6.645525e-01 1.553953e+02 1.043875e+02     Pix  3 79
2.000000e-03 4.339409e-01 1.641119e+02 1.050290e+02     Pix  4  0
2.000000e-03 4.051797e-01 1.692427e+02 1.031144e+02     Pix  4  1
2.000000e-03 3.101960e-01 1.830322e+02 9.307082e+01     Pix  4  2
2.000000e-03 4.169996e-01 1.679503e+02 1.027639e+02     Pix  4  3
2.000000e-03 4.124315e-01 1.677892e+02 1.029731e+02     Pix  4  4
2.000000e-03 4.274271e-01 1.669324e+02 1.049870e+02     Pix  4  5
2.000000e-03 4.409266e-01 1.673208e+02 1.025673e+02     Pix  4  6
2.000000e-03 4.865536e-01 1.644945e+02 1.048755e+02     Pix  4  7
2.000000e-03 4.315917e-01 1.702457e+02 1.000624e+02     Pix  4  8
2.000000e-03 4.342591e-01 1.686144e+02 1.018967e+02     Pix  4  9
2.000000e-03 4.017675e-01 1.721561e+02 1.004482e+02     Pix  4 10
2.000000e-03 4.414488e-01 1.670553e+02 1.032629e+02     Pix  4 11
2.000000e-03 4.962710e-01 1.657774e+02 1.045895e+02     Pix  4 12
2.000000e-03 4.750050e-01 1.669980e+02 1.021014e+02     Pix  4 13
2.000000e-03 4.834594e-01 1.648153e+02 1.037370e+02     Pix  4 14
2.000000e-03 3.951685e-01 1.700382e+02 1.020878e+02     Pix  4 15
2.000000e-03 4.112900e-01 1.693425e+02 1.031174e+02     Pix  4 16
2.000000e-03 4.452616e-01 1.667848e+02 1.046590e+02     Pix  4 17
2.000000e-03 4.183602e-01 1.728708e+02 9.935334e+01     Pix  4 18
2.000000e-03 4.332715e-01 1.702816e+02 1.012129e+02     Pix  4 19
2.000000e-03 4.497511e-01 1.688611e+02 1.002570e+02     Pix  4 20
2.000000e-03 4.455958e-01 1.679679e+02 1.024578e+02     Pix  4 21
2.000000e-03 4.708684e-01 1.652786e+02 1.024340e+02     Pix  4 22
2.000000e-03 4.597688e-01 1.673488e+02 1.030995e+02     Pix  4 23
2.000000e-03 4.865832e-01 1.683810e+02 1.015338e+02     Pix  4 24
2.000000e-03 4.777392e-01 1.693214e+02 9.963669e+01     Pix  4 25
2.000000e-03 4.461324e-01 1.735551e+02 9.711972e+01     Pix  4 26
