Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 4.731394e-01 1.737960e+02 9.628308e+01     Pix  2 24
2.000000e-03 4.998476e-01 1.729507e+02 9.525232e+01     Pix  2 25
2.000000e-03 4.997750e-01 1.751537e+02 9.574750e+01     Pix  2 26
2.000000e-03 4.651401e-01 1.718700e+02 9.652617e+01     Pix  2 27
2.000000e-03 4.624303e-01 1.720016e+02 9.785575e+01     Pix  2 28
2.000000e-03 4.594765e-01 1.738950e+02 9.719023e+01     Pix  2 29
2.000000e-03 4.542498e-01 1.756642e+02 9.405443e+01     Pix  2 30
2.000000e-03 4.683044e-01 1.749125e+02 9.339861e+01     Pix  2 31
2.000000e-03 4.799597e-01 1.750721e+02 9.584154e+01     Pix  2 32
2.000000e-03 4.736081e-01 1.706622e+02 9.903145e+01     Pix  2 33
2.000000e-03 4.649244e-01 1.708910e+02 9.811469e+01     Pix  2 34
2.000000e-03 4.437770e-01 1.711118e+02 9.963895e+01     Pix  2 35
2.000000e-03 4.887524e-01 1.718988e+02 9.785781e+01     Pix  2 36
2.000000e-03 4.838351e-01 1.729796e+02 9.842200e+01     Pix  2 37
2.000000e-03 4.503851e-01 1.758605e+02 9.393483e+01     Pix  2 38
2.000000e-03 4.764434e-01 1.741677e+02 9.693989e+01     Pix  2 39
2.000000e-03 4.532984e-01 1.743081e+02 9.569479e+01     Pix  2 40
2.000000e-03 4.588116e-01 1.741962e+02 9.694852e+01     Pix  2 41
2.000000e-03 4.884043e-01 1.751029e+02 9.525673e+01     Pix  2 42
2.000000e-03 4.981314e-01 1.758853e+02 9.406904e+01     Pix  2 43
2.000000e-03 4.939443e-01 1.751826e+02 9.418437e+01     Pix  2 44
2.000000e-03 4.476894e-01 1.759619e+02 9.481262e+01     Pix  2 45
2.000000e-03 4.600418e-01 1.728659e+02 9.698641e+01     Pix  2 46
2.000000e-03 4.836460e-01 1.711787e+02 9.787414e+01     Pix  2 47
2.000000e-03 5.137669e-01 1.713945e+02 9.580814e+01     Pix  2 48
2.000000e-03 5.504619e-01 1.696811e+02 9.824169e+01     Pix  2 49
2.000000e-03 4.750072e-01 1.759323e+02 9.348487e+01     Pix  2 50
2.000000e-03 4.310332e-01 1.745549e+02 9.665280e+01     Pix  2 51
2.000000e-03 4.729979e-01 1.716949e+02 9.828696e+01     Pix  2 52
2.000000e-03 5.072201e-01 1.675834e+02 1.010800e+02     Pix  2 53
2.000000e-03 4.694130e-01 1.740509e+02 9.497087e+01     Pix  2 54
2.000000e-03 5.064730e-01 1.697530e+02 9.805406e+01     Pix  2 55
2.000000e-03 5.165392e-01 1.709818e+02 9.941649e+01     Pix  2 56
2.000000e-03 4.491464e-01 1.754242e+02 9.511872e+01     Pix  2 57
2.000000e-03 4.893491e-01 1.722129e+02 9.712291e+01     Pix  2 58
2.000000e-03 4.977993e-01 1.696554e+02 9.941926e+01     Pix  2 59
2.000000e-03 5.084841e-01 1.721308e+02 9.528494e+01     Pix  2 60
2.000000e-03 5.106306e-01 1.708750e+02 9.594519e+01     Pix  2 61
2.000000e-03 5.294317e-01 1.704940e+02 9.580929e+01     Pix  2 62
2.000000e-03 4.702838e-01 1.718705e+02 9.825034e+01     Pix  2 63
2.000000e-03 4.809030e-01 1.721809e+02 9.791187e+01     Pix  2 64
2.000000e-03 4.807340e-01 1.728040e+02 9.719682e+01     Pix  2 65
2.000000e-03 5.547042e-01 1.688163e+02 9.822843e+01     Pix  2 66
2.000000e-03 5.232517e-01 1.707147e+02 9.593036e+01     Pix  2 67
2.000000e-03 5.218802e-01 1.712846e+02 9.576832e+01     Pix  2 68
2.000000e-03 4.600026e-01 1.701711e+02 1.005456e+02     Pix  2 69
2.000000e-03 4.911753e-01 1.694895e+02 1.002982e+02     Pix  2 70
2.000000e-03 4.844456e-01 1.704610e+02 1.005780e+02     Pix  2 71
2.000000e-03 5.023057e-01 1.716369e+02 9.616248e+01     Pix  2 72
2.000000e-03 5.309207e-01 1.683902e+02 9.888850e+01     Pix  2 73
2.000000e-03 5.510291e-01 1.670086e+02 1.009313e+02     Pix  2 74
2.000000e-03 5.334101e-01 1.638669e+02 1.024864e+02     Pix  2 75
2.000000e-03 5.333834e-01 1.669521e+02 1.015980e+02     Pix  2 76
2.000000e-03 5.365740e-01 1.685876e+02 1.007361e+02     Pix  2 77
2.000000e-03 5.175945e-01 1.705486e+02 9.854620e+01     Pix  2 78
2.000000e-03 6.736055e-01 1.558758e+02 1.036659e+02     Pix  2 79
2.000000e-03 4.650723e-01 1.700291e+02 9.887059e+01     Pix  3  0
2.000000e-03 4.614561e-01 1.704238e+02 9.985015e+01     Pix  3  1
2.000000e-03 3.844954e-01 1.805890e+02 9.144107e+01     Pix  3  2
2.000000e-03 4.405730e-01 1.700997e+02 1.000120e+02     Pix  3  3
2.000000e-03 3.620135e-01 1.780462e+02 9.435593e+01     Pix  3  4
2.000000e-03 4.203929e-01 1.724705e+02 9.759663e+01     Pix  3  5
2.000000e-03 4.351608e-01 1.754870e+02 9.559565e+01     Pix  3  6
2.000000e-03 4.535902e-01 1.750069e+02 9.577698e+01     Pix  3  7
2.000000e-03 4.498839e-01 1.748726e+02 9.599733e+01     Pix  3  8
2.000000e-03 4.206878e-01 1.751944e+02 9.521818e+01     Pix  3  9
2.000000e-03 4.587055e-01 1.754336e+02 9.564535e+01     Pix  3 10
2.000000e-03 4.162254e-01 1.750292e+02 9.561452e+01     Pix  3 11
2.000000e-03 5.152147e-01 1.712033e+02 9.676681e+01     Pix  3 12
2.000000e-03 4.879414e-01 1.739848e+02 9.461672e+01     Pix  3 13
2.000000e-03 4.385670e-01 1.772313e+02 9.156379e+01     Pix  3 14
2.000000e-03 4.133073e-01 1.754011e+02 9.558304e+01     Pix  3 15
2.000000e-03 4.470893e-01 1.729468e+02 9.705206e+01     Pix  3 16
2.000000e-03 4.331762e-01 1.734681e+02 9.535377e+01     Pix  3 17
2.000000e-03 4.726980e-01 1.723201e+02 9.841516e+01     Pix  3 18
2.000000e-03 4.200058e-01 1.772040e+02 9.316266e+01     Pix  3 19
2.000000e-03 4.709010e-01 1.720975e+02 9.675284e+01     Pix  3 20
2.000000e-03 4.600689e-01 1.734889e+02 9.602582e+01     Pix  3 21
2.000000e-03 4.150285e-01 1.775364e+02 9.162544e+01     Pix  3 22
2.000000e-03 4.847473e-01 1.701012e+02 9.954082e+01     Pix  3 23
2.000000e-03 4.729875e-01 1.752517e+02 9.320936e+01     Pix  3 24
2.000000e-03 4.729622e-01 1.741654e+02 9.552450e+01     Pix  3 25
2.000000e-03 4.583761e-01 1.782321e+02 9.162782e+01     Pix  3 26
2.000000e-03 4.503714e-01 1.724910e+02 9.651472e+01     Pix  3 27
2.000000e-03 4.770617e-01 1.730086e+02 9.742633e+01     Pix  3 28
2.000000e-03 5.048760e-01 1.690975e+02 1.001714e+02     Pix  3 29
2.000000e-03 4.659910e-01 1.761826e+02 9.411259e+01     Pix  3 30
2.000000e-03 4.817557e-01 1.742751e+02 9.497317e+01     Pix  3 31
2.000000e-03 5.099389e-01 1.727568e+02 9.550469e+01     Pix  3 32
2.000000e-03 3.990448e-01 1.762673e+02 9.450350e+01     Pix  3 33
2.000000e-03 4.028859e-01 1.756365e+02 9.591848e+01     Pix  3 34
2.000000e-03 4.345353e-01 1.740396e+02 9.553122e+01     Pix  3 35
2.000000e-03 4.840062e-01 1.735896e+02 9.674319e+01     Pix  3 36
2.000000e-03 4.314341e-01 1.778737e+02 9.159009e+01     Pix  3 37
2.000000e-03 4.642490e-01 1.761822e+02 9.415820e+01     Pix  3 38
2.000000e-03 4.252182e-01 1.775831e+02 9.387622e+01     Pix  3 39
2.000000e-03 4.654586e-01 1.736994e+02 9.613024e+01     Pix  3 40
2.000000e-03 4.742028e-01 1.741547e+02 9.379127e+01     Pix  3 41
2.000000e-03 4.889069e-01 1.749405e+02 9.263818e+01     Pix  3 42
2.000000e-03 5.518820e-01 1.702707e+02 9.768258e+01     Pix  3 43
2.000000e-03 4.925241e-01 1.748710e+02 9.461783e+01     Pix  3 44
2.000000e-03 4.068324e-01 1.782513e+02 9.089952e+01     Pix  3 45
2.000000e-03 4.492706e-01 1.736579e+02 9.721577e+01     Pix  3 46
2.000000e-03 4.618504e-01 1.738966e+02 9.517611e+01     Pix  3 47
2.000000e-03 4.811428e-01 1.730077e+02 9.627847e+01     Pix  3 48
2.000000e-03 4.919675e-01 1.750025e+02 9.402798e+01     Pix  3 49
2.000000e-03 4.617095e-01 1.764967e+02 9.261674e+01     Pix  3 50
2.000000e-03 4.359563e-01 1.735064e+02 9.563440e+01     Pix  3 51
2.000000e-03 4.579080e-01 1.737110e+02 9.624512e+01     Pix  3 52
2.000000e-03 4.355640e-01 1.727207e+02 9.689616e+01     Pix  3 53
2.000000e-03 4.710174e-01 1.739012e+02 9.435580e+01     Pix  3 54
2.000000e-03 4.553843e-01 1.750855e+02 9.430182e+01     Pix  3 55
2.000000e-03 5.154452e-01 1.703469e+02 9.839554e+01     Pix  3 56
2.000000e-03 4.752694e-01 1.717539e+02 9.711542e+01     Pix  3 57
2.000000e-03 4.950493e-01 1.693029e+02 9.912463e+01     Pix  3 58
2.000000e-03 4.787962e-01 1.729881e+02 9.671980e+01     Pix  3 59
2.000000e-03 5.103060e-01 1.721711e+02 9.673890e+01     Pix  3 60
2.000000e-03 5.118481e-01 1.710254e+02 9.617711e+01     Pix  3 61
2.000000e-03 5.499481e-01 1.693726e+02 9.879017e+01     Pix  3 62
2.000000e-03 4.783601e-01 1.706353e+02 9.820061e+01     Pix  3 63
2.000000e-03 4.611115e-01 1.721943e+02 9.610159e+01     Pix  3 64
2.000000e-03 4.779158e-01 1.722281e+02 9.750496e+01     Pix  3 65
2.000000e-03 5.153755e-01 1.695162e+02 9.811776e+01     Pix  3 66
2.000000e-03 5.202277e-01 1.697800e+02 9.620918e+01     Pix  3 67
2.000000e-03 5.022857e-01 1.727450e+02 9.628645e+01     Pix  3 68
2.000000e-03 4.617124e-01 1.687199e+02 1.015351e+02     Pix  3 69
2.000000e-03 4.730529e-01 1.714530e+02 9.755702e+01     Pix  3 70
2.000000e-03 5.210558e-01 1.655718e+02 1.032577e+02     Pix  3 71
2.000000e-03 5.278349e-01 1.691593e+02 9.894941e+01     Pix  3 72
2.000000e-03 5.304872e-01 1.687303e+02 1.006050e+02     Pix  3 73
2.000000e-03 5.119913e-01 1.691200e+02 9.860103e+01     Pix  3 74
2.000000e-03 4.876274e-01 1.682883e+02 9.973959e+01     Pix  3 75
2.000000e-03 4.988939e-01 1.700429e+02 9.799009e+01     Pix  3 76
2.000000e-03 5.060944e-01 1.682606e+02 1.006162e+02     Pix  3 77
2.000000e-03 5.420941e-01 1.682029e+02 9.826402e+01     Pix  3 78
2.000000e-03 6.388379e-01 1.590679e+02 1.029985e+02     Pix  3 79
2.000000e-03 4.210672e-01 1.705918e+02 9.972403e+01     Pix  4  0
2.000000e-03 3.869041e-01 1.761716e+02 9.468693e+01     Pix  4  1
2.000000e-03 4.292447e-01 1.718767e+02 9.871566e+01     Pix  4  2
2.000000e-03 4.025895e-01 1.729769e+02 9.871157e+01     Pix  4  3
2.000000e-03 3.662970e-01 1.764341e+02 9.658575e+01     Pix  4  4
2.000000e-03 3.881916e-01 1.731644e+02 9.846434e+01     Pix  4  5
2.000000e-03 3.726599e-01 1.789405e+02 9.271460e+01     Pix  4  6
2.000000e-03 4.247645e-01 1.734947e+02 9.755841e+01     Pix  4  7
2.000000e-03 4.042268e-01 1.771844e+02 9.544372e+01     Pix  4  8
2.000000e-03 4.414274e-01 1.720304e+02 9.591948e+01     Pix  4  9
2.000000e-03 4.570774e-01 1.690762e+02 1.009573e+02     Pix  4 10
2.000000e-03 4.264276e-01 1.728154e+02 9.765497e+01     Pix  4 11
2.000000e-03 4.500505e-01 1.742691e+02 9.422347e+01     Pix  4 12
2.000000e-03 4.259116e-01 1.771711e+02 9.387642e+01     Pix  4 13
2.000000e-03 4.897540e-01 1.704004e+02 9.803386e+01     Pix  4 14
2.000000e-03 4.221831e-01 1.712719e+02 9.848848e+01     Pix  4 15
2.000000e-03 3.803606e-01 1.761167e+02 9.552071e+01     Pix  4 16
2.000000e-03 3.946930e-01 1.737427e+02 9.786003e+01     Pix  4 17
2.000000e-03 4.337973e-01 1.739386e+02 9.620823e+01     Pix  4 18
2.000000e-03 4.291050e-01 1.778524e+02 9.197243e+01     Pix  4 19
2.000000e-03 4.125237e-01 1.766192e+02 9.480176e+01     Pix  4 20
2.000000e-03 4.259977e-01 1.740271e+02 9.720364e+01     Pix  4 21
2.000000e-03 4.293294e-01 1.731168e+02 9.566786e+01     Pix  4 22
2.000000e-03 4.534549e-01 1.715933e+02 9.786612e+01     Pix  4 23
2.000000e-03 4.482083e-01 1.759415e+02 9.440225e+01     Pix  4 24
2.000000e-03 4.991450e-01 1.700825e+02 9.972796e+01     Pix  4 25
2.000000e-03 5.101606e-01 1.692408e+02 9.824040e+01     Pix  4 26
