Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  39  53  68  84  99  85 134 175 215 255    Pix  0  0
  39  53  69  86 103  87 138 179 221 255    Pix  0  1
  38  54  69  85 102  86 137 178 220 255    Pix  0  2
  38  52  68  84 100  86 135 176 218 255    Pix  0  3
  38  53  69  85 101  85 136 179 220 255    Pix  0  4
  36  50  66  82  99  84 133 174 217 255    Pix  0  5
  32  47  63  78  95  79 130 172 213 255    Pix  0  6
  33  48  65  81  97  83 134 175 217 255    Pix  0  7
  31  46  61  77  94  79 128 171 212 255    Pix  0  8
  37  52  67  84 101  86 136 178 219 255    Pix  0  9
  33  47  64  78  95  80 129 171 211 255    Pix  0 10
  34  48  64  80  98  82 132 175 216 255    Pix  0 11
  29  44  60  76  92  78 127 171 211 255    Pix  0 12
  28  43  60  75  92  77 126 170 212 255    Pix  0 13
  31  45  62  77  94  79 129 172 213 255    Pix  0 14
  38  53  69  85 102  86 137 179 222 255    Pix  0 15
  38  52  68  84 101  85 135 175 219 255    Pix  0 16
  36  51  67  82 100  84 134 176 219 255    Pix  0 17
  32  46  62  77  94  79 128 170 211 255    Pix  0 18
  32  46  63  78  94  79 129 172 213 255    Pix  0 19
  28  42  57  73  89  74 124 165 206 255    Pix  0 20
  36  52  67  83  99  85 134 176 218 255    Pix  0 21
  29  44  59  74  91  76 124 166 208 255    Pix  0 22
  32  46  62  77  94  79 128 171 213 255    Pix  0 23
  28  41  57  73  89  75 124 165 208 255    Pix  0 24
  23  37  52  68  84  70 119 160 204 255    Pix  0 25
  20  34  49  64  80  65 115 157 198 255    Pix  0 26
  30  44  60  75  91  76 125 168 209 255    Pix  0 27
  33  47  63  78  95  80 129 172 213 255    Pix  0 28
  31  46  60  76  92  78 128 169 210 255    Pix  0 29
  25  41  56  72  89  72 121 164 207 255    Pix  0 30
  23  37  52  67  84  69 117 160 203 255    Pix  0 31
  23  37  52  67  83  69 118 159 201 255    Pix  0 32
  33  48  64  79  96  81 130 173 214 255    Pix  0 33
  37  50  65  81  97  82 132 174 216 255    Pix  0 34
  34  47  64  79  95  81 130 172 213 255    Pix  0 35
  30  45  61  76  92  77 127 169 209 255    Pix  0 36
  27  40  55  71  87  73 122 163 205 255    Pix  0 37
  29  43  58  73  90  75 123 164 206 255    Pix  0 38
  29  44  58  74  91  76 125 167 209 255    Pix  0 39
  32  46  62  77  94  78 128 172 212 255    Pix  0 40
  31  45  60  76  93  77 124 166 207 255    Pix  0 41
  25  38  54  69  85  71 119 162 203 255    Pix  0 42
  27  41  55  70  86  72 121 162 204 255    Pix  0 43
  28  43  58  73  91  76 124 166 208 255    Pix  0 44
  29  43  60  75  91  76 125 167 208 255    Pix  0 45
  30  44  59  74  91  76 124 165 207 255    Pix  0 46
  28  42  56  71  86  73 120 161 203 255    Pix  0 47
  25  38  53  69  85  70 121 162 204 255    Pix  0 48
  23  37  52  67  83  68 116 158 198 255    Pix  0 49
  23  36  52  67  84  69 117 159 202 255    Pix  0 50
  36  50  65  80  98  82 132 173 214 255    Pix  0 51
  32  47  62  76  93  78 126 167 207 255    Pix  0 52
  33  47  62  78  93  78 128 171 211 255    Pix  0 53
  30  43  60  74  91  76 124 167 208 255    Pix  0 54
  26  39  55  70  86  71 121 163 205 255    Pix  0 55
  26  39  54  70  85  71 119 161 204 255    Pix  0 56
  30  44  59  74  91  76 124 165 207 255    Pix  0 57
  30  44  59  74  90  76 123 164 207 255    Pix  0 58
  29  43  56  71  87  75 121 163 204 255    Pix  0 59
  23  36  51  67  83  69 117 159 200 255    Pix  0 60
  15  29  43  57  73  59 106 147 187 255    Pix  0 61
  17  30  44  58  73  61 107 147 188 255    Pix  0 62
  29  44  59  73  89  74 123 163 205 255    Pix  0 63
  30  44  59  75  90  75 124 165 206 255    Pix  0 64
  26  39  54  69  85  70 118 159 201 255    Pix  0 65
  24  37  51  67  82  69 114 156 197 255    Pix  0 66
  22  36  51  65  82  66 114 156 197 255    Pix  0 67
  18  31  46  60  75  62 109 150 190 255    Pix  0 68
  33  46  62  77  93  78 126 168 207 255    Pix  0 69
  31  45  60  75  92  78 125 165 205 255    Pix  0 70
  33  47  62  77  93  78 126 166 206 255    Pix  0 71
  26  39  53  68  84  70 117 157 196 255    Pix  0 72
  23  36  50  64  81  66 112 153 192 255    Pix  0 73
  24  36  51  66  80  67 113 154 193 255    Pix  0 74
  28  41  56  71  86  72 118 160 199 255    Pix  0 75
  26  38  53  68  83  69 116 157 197 255    Pix  0 76
  23  36  49  64  79  65 111 152 192 255    Pix  0 77
  20  34  48  63  78  64 110 152 193 255    Pix  0 78
  21  33  46  60  73  61 102 141 179 255    Pix  0 79
  37  53  70  87 104  88 141 185 228 255    Pix  1  0
  34  48  64  81  99  83 136 180 223 255    Pix  1  1
  35  48  65  83 100  84 137 180 223 255    Pix  1  2
  32  47  64  81  98  82 134 179 221 255    Pix  1  3
  37  51  68  85 102  86 139 182 225 255    Pix  1  4
  37  53  70  85 103  87 140 184 228 255    Pix  1  5
  33  49  66  82 101  85 138 182 226 255    Pix  1  6
  32  47  63  79  97  81 134 178 221 255    Pix  1  7
  31  46  64  79  97  81 134 178 222 255    Pix  1  8
  31  46  63  79  96  81 134 178 222 255    Pix  1  9
  32  47  63  81  98  82 135 180 223 255    Pix  1 10
  33  49  65  82 100  84 137 181 225 255    Pix  1 11
  25  39  56  73  91  75 125 171 214 255    Pix  1 12
  26  41  57  76  93  77 130 174 219 255    Pix  1 13
  27  42  59  75  92  76 127 172 214 255    Pix  1 14
  37  52  69  85 102  86 139 182 225 255    Pix  1 15
  35  51  68  85 103  86 140 184 227 255    Pix  1 16
  37  52  69  86 104  87 141 184 229 255    Pix  1 17
  28  43  59  75  92  76 129 172 216 255    Pix  1 18
  37  54  71  88 105  89 142 188 231 255    Pix  1 19
  29  44  60  76  94  78 131 176 220 255    Pix  1 20
  31  47  63  80  98  81 135 179 223 255    Pix  1 21
  28  44  61  77  95  78 132 175 220 255    Pix  1 22
  24  39  56  71  88  72 124 169 211 255    Pix  1 23
  24  39  55  71  89  73 125 171 213 255    Pix  1 24
  23  38  55  73  89  74 125 169 213 255    Pix  1 25
  26  42  58  76  92  76 128 172 216 255    Pix  1 26
  33  49  65  83  99  84 136 181 224 255    Pix  1 27
  29  44  61  78  95  79 132 178 221 255    Pix  1 28
  29  45  61  78  95  79 132 175 220 255    Pix  1 29
  25  39  57  73  91  75 127 172 215 255    Pix  1 30
  22  38  54  71  88  73 125 171 216 255    Pix  1 31
  22  37  53  71  87  71 125 169 212 255    Pix  1 32
  33  48  66  82 100  83 136 181 226 255    Pix  1 33
  34  49  66  83 100  85 137 180 223 255    Pix  1 34
  35  50  66  84 101  85 138 182 225 255    Pix  1 35
  28  43  59  76  93  77 128 173 217 255    Pix  1 36
  26  41  57  74  91  76 128 173 217 255    Pix  1 37
  26  39  55  72  88  73 124 169 212 255    Pix  1 38
  31  46  64  79  96  81 133 178 221 255    Pix  1 39
  32  47  64  81  97  82 135 180 223 255    Pix  1 40
  32  47  65  82  98  82 135 180 225 255    Pix  1 41
  24  39  55  71  89  74 125 170 213 255    Pix  1 42
  24  42  56  73  90  75 127 171 214 255    Pix  1 43
