Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
2.000000e-03 5.706770e-01 1.607014e+02 1.067465e+02     Pix  0 23
2.000000e-03 5.913283e-01 1.615757e+02 1.025567e+02     Pix  0 24
1.999956e-03 5.797782e-01 1.622678e+02 9.955887e+01     Pix  0 25
2.000000e-03 5.708138e-01 1.623645e+02 1.011573e+02     Pix  0 26
2.000000e-03 5.737425e-01 1.598019e+02 1.053584e+02     Pix  0 27
2.000000e-03 5.310896e-01 1.625383e+02 1.036592e+02     Pix  0 28
2.000000e-03 5.591838e-01 1.610172e+02 1.049623e+02     Pix  0 29
2.000000e-03 5.589069e-01 1.634235e+02 1.036267e+02     Pix  0 30
2.000000e-03 5.665251e-01 1.609989e+02 1.036756e+02     Pix  0 31
2.000000e-03 6.000670e-01 1.596420e+02 1.047809e+02     Pix  0 32
2.000000e-03 5.456140e-01 1.609155e+02 1.056983e+02     Pix  0 33
2.000000e-03 5.482844e-01 1.590103e+02 1.091418e+02     Pix  0 34
2.000000e-03 5.665771e-01 1.587693e+02 1.076733e+02     Pix  0 35
2.000000e-03 5.188698e-01 1.622759e+02 1.040594e+02     Pix  0 36
2.000000e-03 5.585317e-01 1.614096e+02 1.030921e+02     Pix  0 37
2.000000e-03 5.298587e-01 1.619075e+02 1.044332e+02     Pix  0 38
2.000000e-03 5.825655e-01 1.592909e+02 1.058442e+02     Pix  0 39
2.000000e-03 5.056781e-01 1.660095e+02 1.023059e+02     Pix  0 40
2.000000e-03 5.889019e-01 1.603940e+02 1.053735e+02     Pix  0 41
2.000000e-03 5.931885e-01 1.607507e+02 1.041441e+02     Pix  0 42
2.000000e-03 5.699109e-01 1.623772e+02 1.038775e+02     Pix  0 43
2.000000e-03 5.807104e-01 1.616359e+02 1.030793e+02     Pix  0 44
2.000000e-03 5.401625e-01 1.623915e+02 1.038605e+02     Pix  0 45
2.000000e-03 5.198960e-01 1.635086e+02 1.034500e+02     Pix  0 46
2.000000e-03 5.740482e-01 1.605327e+02 1.054408e+02     Pix  0 47
2.000000e-03 5.823641e-01 1.612141e+02 1.029246e+02     Pix  0 48
2.000000e-03 6.191324e-01 1.611480e+02 1.019134e+02     Pix  0 49
1.999955e-03 6.060674e-01 1.615405e+02 1.041534e+02     Pix  0 50
2.000000e-03 5.456738e-01 1.595709e+02 1.073967e+02     Pix  0 51
2.000000e-03 5.878409e-01 1.574666e+02 1.078976e+02     Pix  0 52
2.000000e-03 5.958716e-01 1.579426e+02 1.070007e+02     Pix  0 53
2.000000e-03 5.784408e-01 1.609851e+02 1.016461e+02     Pix  0 54
2.000000e-03 6.077973e-01 1.593430e+02 1.036238e+02     Pix  0 55
2.000000e-03 5.635699e-01 1.612111e+02 1.026801e+02     Pix  0 56
2.000000e-03 5.754430e-01 1.601996e+02 1.047661e+02     Pix  0 57
2.000000e-03 5.591168e-01 1.599656e+02 1.064193e+02     Pix  0 58
2.000000e-03 5.534615e-01 1.620502e+02 1.047120e+02     Pix  0 59
2.000000e-03 6.158239e-01 1.594131e+02 1.027440e+02     Pix  0 60
2.000000e-03 5.986189e-01 1.621298e+02 1.026876e+02     Pix  0 61
2.000000e-03 5.710736e-01 1.631885e+02 1.014235e+02     Pix  0 62
2.000000e-03 5.740382e-01 1.598560e+02 1.054739e+02     Pix  0 63
2.000000e-03 5.765356e-01 1.597753e+02 1.037663e+02     Pix  0 64
2.000000e-03 5.441089e-01 1.616422e+02 1.041560e+02     Pix  0 65
2.000000e-03 5.864346e-01 1.623976e+02 1.012065e+02     Pix  0 66
2.000000e-03 5.980218e-01 1.604602e+02 1.029089e+02     Pix  0 67
2.000000e-03 6.266558e-01 1.596145e+02 1.029410e+02     Pix  0 68
2.000000e-03 5.550587e-01 1.600060e+02 1.059175e+02     Pix  0 69
2.000000e-03 5.486803e-01 1.592604e+02 1.048912e+02     Pix  0 70
2.000000e-03 5.892774e-01 1.571738e+02 1.071170e+02     Pix  0 71
2.000000e-03 5.979741e-01 1.584238e+02 1.056856e+02     Pix  0 72
2.000000e-03 6.041421e-01 1.579672e+02 1.046025e+02     Pix  0 73
2.000000e-03 6.195715e-01 1.585421e+02 1.045428e+02     Pix  0 74
2.000000e-03 6.045691e-01 1.574236e+02 1.068535e+02     Pix  0 75
2.000000e-03 5.808603e-01 1.587331e+02 1.056573e+02     Pix  0 76
2.000000e-03 5.804551e-01 1.594622e+02 1.058463e+02     Pix  0 77
2.000000e-03 6.204587e-01 1.587991e+02 1.028613e+02     Pix  0 78
1.940488e-03 6.659232e-01 1.534472e+02 1.070255e+02     Pix  0 79
2.000000e-03 4.957308e-01 1.671235e+02 1.021962e+02     Pix  1  0
2.000000e-03 4.788185e-01 1.684588e+02 1.011893e+02     Pix  1  1
2.000000e-03 4.362444e-01 1.714576e+02 9.814578e+01     Pix  1  2
2.000000e-03 4.871607e-01 1.675966e+02 1.023174e+02     Pix  1  3
2.000000e-03 4.467785e-01 1.699950e+02 1.016556e+02     Pix  1  4
2.000000e-03 4.636648e-01 1.681829e+02 1.019412e+02     Pix  1  5
2.000000e-03 4.921417e-01 1.691886e+02 9.974658e+01     Pix  1  6
2.000000e-03 5.011026e-01 1.694996e+02 1.007954e+02     Pix  1  7
2.000000e-03 4.834176e-01 1.714672e+02 9.847161e+01     Pix  1  8
2.000000e-03 4.890221e-01 1.700192e+02 9.930491e+01     Pix  1  9
2.000000e-03 4.608029e-01 1.720664e+02 9.726625e+01     Pix  1 10
2.000000e-03 5.009593e-01 1.681088e+02 1.006036e+02     Pix  1 11
2.000000e-03 5.283587e-01 1.701605e+02 9.940379e+01     Pix  1 12
2.000000e-03 4.993814e-01 1.731864e+02 9.650664e+01     Pix  1 13
2.000000e-03 5.357295e-01 1.691088e+02 9.722649e+01     Pix  1 14
2.000000e-03 4.443509e-01 1.719943e+02 1.001576e+02     Pix  1 15
2.000000e-03 4.450586e-01 1.736786e+02 9.790609e+01     Pix  1 16
2.000000e-03 4.970174e-01 1.683626e+02 1.011761e+02     Pix  1 17
2.000000e-03 4.777617e-01 1.731660e+02 9.783337e+01     Pix  1 18
2.000000e-03 5.280760e-01 1.680065e+02 1.003438e+02     Pix  1 19
2.000000e-03 5.064649e-01 1.707447e+02 9.939118e+01     Pix  1 20
2.000000e-03 5.207651e-01 1.683835e+02 9.873437e+01     Pix  1 21
2.000000e-03 5.160458e-01 1.710918e+02 9.897047e+01     Pix  1 22
2.000000e-03 4.907061e-01 1.710962e+02 9.914185e+01     Pix  1 23
2.000000e-03 5.260028e-01 1.694894e+02 1.005252e+02     Pix  1 24
2.000000e-03 5.166745e-01 1.714835e+02 9.649877e+01     Pix  1 25
2.000000e-03 4.969295e-01 1.722180e+02 9.663114e+01     Pix  1 26
2.000000e-03 4.889589e-01 1.703744e+02 9.865998e+01     Pix  1 27
2.000000e-03 4.719416e-01 1.725921e+02 9.849890e+01     Pix  1 28
2.000000e-03 5.055198e-01 1.699863e+02 1.008936e+02     Pix  1 29
2.000000e-03 5.188726e-01 1.709568e+02 9.909018e+01     Pix  1 30
2.000000e-03 5.251062e-01 1.707603e+02 9.647447e+01     Pix  1 31
2.000000e-03 4.971809e-01 1.731658e+02 9.515989e+01     Pix  1 32
2.000000e-03 4.816088e-01 1.705040e+02 9.947846e+01     Pix  1 33
2.000000e-03 4.721464e-01 1.703811e+02 1.009183e+02     Pix  1 34
2.000000e-03 4.800295e-01 1.699879e+02 1.017450e+02     Pix  1 35
2.000000e-03 5.371424e-01 1.684464e+02 9.984034e+01     Pix  1 36
2.000000e-03 5.340582e-01 1.693890e+02 9.874131e+01     Pix  1 37
2.000000e-03 5.237068e-01 1.689234e+02 1.000978e+02     Pix  1 38
2.000000e-03 4.848948e-01 1.703065e+02 9.899450e+01     Pix  1 39
2.000000e-03 5.222492e-01 1.687533e+02 9.907378e+01     Pix  1 40
2.000000e-03 5.021725e-01 1.707729e+02 9.879554e+01     Pix  1 41
2.000000e-03 5.447719e-01 1.701626e+02 9.879186e+01     Pix  1 42
2.000000e-03 5.038176e-01 1.717028e+02 9.744509e+01     Pix  1 43
2.000000e-03 5.126285e-01 1.712768e+02 9.761453e+01     Pix  1 44
2.000000e-03 4.839377e-01 1.704966e+02 9.988649e+01     Pix  1 45
2.000000e-03 4.997857e-01 1.690491e+02 1.005812e+02     Pix  1 46
2.000000e-03 4.847288e-01 1.692266e+02 1.015260e+02     Pix  1 47
2.000000e-03 5.108916e-01 1.721334e+02 9.834346e+01     Pix  1 48
2.000000e-03 5.601684e-01 1.691913e+02 9.941218e+01     Pix  1 49
2.000000e-03 5.807646e-01 1.673062e+02 1.012398e+02     Pix  1 50
2.000000e-03 4.764258e-01 1.704735e+02 1.007008e+02     Pix  1 51
2.000000e-03 4.634877e-01 1.701581e+02 1.022757e+02     Pix  1 52
2.000000e-03 4.765748e-01 1.706791e+02 1.007796e+02     Pix  1 53
2.000000e-03 5.213006e-01 1.683674e+02 1.014160e+02     Pix  1 54
2.000000e-03 5.263081e-01 1.709109e+02 9.749527e+01     Pix  1 55
2.000000e-03 5.575745e-01 1.664669e+02 1.027533e+02     Pix  1 56
2.000000e-03 5.690704e-01 1.657502e+02 1.029474e+02     Pix  1 57
2.000000e-03 4.889698e-01 1.691970e+02 1.009649e+02     Pix  1 58
2.000000e-03 5.535217e-01 1.662134e+02 1.029243e+02     Pix  1 59
2.000000e-03 5.791750e-01 1.669047e+02 1.001094e+02     Pix  1 60
2.000000e-03 5.679664e-01 1.674277e+02 1.007948e+02     Pix  1 61
2.000000e-03 5.951488e-01 1.657841e+02 9.984626e+01     Pix  1 62
2.000000e-03 5.236375e-01 1.669732e+02 1.020187e+02     Pix  1 63
2.000000e-03 5.495234e-01 1.666206e+02 1.009011e+02     Pix  1 64
2.000000e-03 5.509415e-01 1.641076e+02 1.049288e+02     Pix  1 65
2.000000e-03 5.342760e-01 1.685436e+02 9.945593e+01     Pix  1 66
2.000000e-03 5.871649e-01 1.662134e+02 1.016077e+02     Pix  1 67
2.000000e-03 5.278194e-01 1.690890e+02 9.802529e+01     Pix  1 68
2.000000e-03 4.938044e-01 1.671177e+02 1.012546e+02     Pix  1 69
2.000000e-03 5.499893e-01 1.645019e+02 1.030424e+02     Pix  1 70
2.000000e-03 5.291493e-01 1.663172e+02 1.028061e+02     Pix  1 71
2.000000e-03 5.622609e-01 1.646602e+02 1.025807e+02     Pix  1 72
2.000000e-03 5.526218e-01 1.659444e+02 9.933184e+01     Pix  1 73
2.000000e-03 5.337416e-01 1.667469e+02 1.023909e+02     Pix  1 74
2.000000e-03 5.564690e-01 1.656794e+02 1.014272e+02     Pix  1 75
2.000000e-03 5.303818e-01 1.681048e+02 9.924639e+01     Pix  1 76
2.000000e-03 5.722444e-01 1.652732e+02 1.040895e+02     Pix  1 77
2.000000e-03 5.558460e-01 1.655065e+02 1.012764e+02     Pix  1 78
2.000000e-03 6.450733e-01 1.568945e+02 1.058953e+02     Pix  1 79
2.000000e-03 5.092748e-01 1.675338e+02 1.025420e+02     Pix  2  0
2.000000e-03 5.164483e-01 1.658012e+02 1.018223e+02     Pix  2  1
2.000000e-03 5.036579e-01 1.682012e+02 1.027410e+02     Pix  2  2
2.000000e-03 4.424572e-01 1.712303e+02 1.006361e+02     Pix  2  3
2.000000e-03 4.748268e-01 1.707959e+02 9.965927e+01     Pix  2  4
2.000000e-03 5.066017e-01 1.682320e+02 1.005487e+02     Pix  2  5
2.000000e-03 5.020949e-01 1.697074e+02 1.003152e+02     Pix  2  6
2.000000e-03 5.153801e-01 1.705403e+02 1.003314e+02     Pix  2  7
2.000000e-03 5.143820e-01 1.685166e+02 1.014488e+02     Pix  2  8
2.000000e-03 4.937190e-01 1.699849e+02 9.925101e+01     Pix  2  9
2.000000e-03 5.089160e-01 1.702690e+02 1.002772e+02     Pix  2 10
2.000000e-03 5.111861e-01 1.694333e+02 9.936839e+01     Pix  2 11
2.000000e-03 4.450740e-01 1.759114e+02 9.659066e+01     Pix  2 12
2.000000e-03 5.205504e-01 1.727169e+02 9.802197e+01     Pix  2 13
2.000000e-03 5.417253e-01 1.703573e+02 9.845802e+01     Pix  2 14
2.000000e-03 4.531026e-01 1.718463e+02 1.004043e+02     Pix  2 15
2.000000e-03 4.788885e-01 1.714880e+02 9.854945e+01     Pix  2 16
2.000000e-03 4.717386e-01 1.716914e+02 9.850886e+01     Pix  2 17
2.000000e-03 5.011943e-01 1.716091e+02 9.816476e+01     Pix  2 18
2.000000e-03 4.956003e-01 1.716068e+02 9.809259e+01     Pix  2 19
2.000000e-03 5.212078e-01 1.706239e+02 9.926372e+01     Pix  2 20
2.000000e-03 4.626431e-01 1.742672e+02 9.787262e+01     Pix  2 21
2.000000e-03 4.959259e-01 1.726950e+02 9.757395e+01     Pix  2 22
2.000000e-03 4.897434e-01 1.700929e+02 9.966689e+01     Pix  2 23
2.000000e-03 5.056180e-01 1.737077e+02 9.642793e+01     Pix  2 24
2.000000e-03 5.278796e-01 1.713612e+02 9.764653e+01     Pix  2 25
2.000000e-03 5.005883e-01 1.728276e+02 9.867974e+01     Pix  2 26
2.000000e-03 5.160450e-01 1.690665e+02 1.009077e+02     Pix  2 27
2.000000e-03 5.214063e-01 1.701796e+02 9.904259e+01     Pix  2 28
2.000000e-03 4.811351e-01 1.719953e+02 9.896248e+01     Pix  2 29
2.000000e-03 5.518306e-01 1.703100e+02 9.770920e+01     Pix  2 30
2.000000e-03 5.221816e-01 1.718637e+02 9.720069e+01     Pix  2 31
2.000000e-03 5.085242e-01 1.738116e+02 9.593872e+01     Pix  2 32
2.000000e-03 4.829945e-01 1.708631e+02 9.815347e+01     Pix  2 33
2.000000e-03 4.504012e-01 1.729118e+02 9.849605e+01     Pix  2 34
2.000000e-03 4.824330e-01 1.721243e+02 9.843378e+01     Pix  2 35
2.000000e-03 5.168289e-01 1.713820e+02 9.895762e+01     Pix  2 36
2.000000e-03 4.761441e-01 1.738140e+02 9.691329e+01     Pix  2 37
2.000000e-03 5.422828e-01 1.681708e+02 1.014043e+02     Pix  2 38
2.000000e-03 4.528816e-01 1.746843e+02 9.674507e+01     Pix  2 39
2.000000e-03 4.808682e-01 1.710768e+02 9.792929e+01     Pix  2 40
2.000000e-03 5.320429e-01 1.685393e+02 1.010656e+02     Pix  2 41
2.000000e-03 5.554303e-01 1.692387e+02 9.703512e+01     Pix  2 42
2.000000e-03 5.430834e-01 1.710284e+02 9.789726e+01     Pix  2 43
2.000000e-03 5.594912e-01 1.704117e+02 9.785347e+01     Pix  2 44
2.000000e-03 5.280441e-01 1.697083e+02 9.903825e+01     Pix  2 45
2.000000e-03 5.186345e-01 1.695202e+02 1.004256e+02     Pix  2 46
2.000000e-03 4.925470e-01 1.726111e+02 9.704568e+01     Pix  2 47
2.000000e-03 5.373458e-01 1.712053e+02 9.866767e+01     Pix  2 48
2.000000e-03 5.696201e-01 1.694233e+02 9.951098e+01     Pix  2 49
2.000000e-03 5.741370e-01 1.679925e+02 9.965031e+01     Pix  2 50
2.000000e-03 4.674559e-01 1.730887e+02 9.826465e+01     Pix  2 51
2.000000e-03 4.472994e-01 1.740385e+02 9.824901e+01     Pix  2 52
2.000000e-03 5.104227e-01 1.696421e+02 1.012348e+02     Pix  2 53
2.000000e-03 5.138815e-01 1.701653e+02 9.834614e+01     Pix  2 54
2.000000e-03 5.572027e-01 1.677344e+02 9.956517e+01     Pix  2 55
2.000000e-03 5.228595e-01 1.701370e+02 9.859477e+01     Pix  2 56
2.000000e-03 5.365505e-01 1.696758e+02 9.766833e+01     Pix  2 57
2.000000e-03 5.414441e-01 1.685631e+02 9.874302e+01     Pix  2 58
2.000000e-03 5.184333e-01 1.700467e+02 9.964777e+01     Pix  2 59
2.000000e-03 5.520903e-01 1.692209e+02 9.922970e+01     Pix  2 60
2.000000e-03 5.940522e-01 1.671619e+02 9.923282e+01     Pix  2 61
2.000000e-03 5.755309e-01 1.682421e+02 9.901844e+01     Pix  2 62
2.000000e-03 5.094912e-01 1.691750e+02 1.002295e+02     Pix  2 63
2.000000e-03 5.138668e-01 1.686608e+02 9.972973e+01     Pix  2 64
2.000000e-03 5.898725e-01 1.654760e+02 1.007522e+02     Pix  2 65
2.000000e-03 5.698775e-01 1.678856e+02 9.654799e+01     Pix  2 66
2.000000e-03 6.034759e-01 1.671374e+02 9.930838e+01     Pix  2 67
2.000000e-03 5.497968e-01 1.684731e+02 9.889051e+01     Pix  2 68
2.000000e-03 5.276656e-01 1.660948e+02 1.026553e+02     Pix  2 69
2.000000e-03 5.460689e-01 1.669161e+02 1.014748e+02     Pix  2 70
2.000000e-03 5.290425e-01 1.663184e+02 1.027080e+02     Pix  2 71
2.000000e-03 5.798490e-01 1.652615e+02 1.005294e+02     Pix  2 72
1.999961e-03 5.882067e-01 1.652651e+02 1.033514e+02     Pix  2 73
2.000000e-03 5.773156e-01 1.644627e+02 1.018205e+02     Pix  2 74
2.000000e-03 5.050849e-01 1.697802e+02 9.964323e+01     Pix  2 75
2.000000e-03 5.831074e-01 1.648489e+02 1.024570e+02     Pix  2 76
2.000000e-03 5.504805e-01 1.668359e+02 9.916961e+01     Pix  2 77
2.000000e-03 6.042124e-01 1.657244e+02 9.996687e+01     Pix  2 78
1.996730e-03 6.578372e-01 1.576329e+02 1.009400e+02     Pix  2 79
2.000000e-03 5.069663e-01 1.670705e+02 1.027913e+02     Pix  3  0
2.000000e-03 5.098411e-01 1.668061e+02 1.012049e+02     Pix  3  1
2.000000e-03 4.667968e-01 1.716953e+02 9.796195e+01     Pix  3  2
2.000000e-03 5.025240e-01 1.656812e+02 1.046288e+02     Pix  3  3
2.000000e-03 4.769619e-01 1.695734e+02 1.002782e+02     Pix  3  4
2.000000e-03 5.125077e-01 1.660209e+02 1.032038e+02     Pix  3  5
2.000000e-03 4.952457e-01 1.705854e+02 9.869690e+01     Pix  3  6
2.000000e-03 5.163844e-01 1.707574e+02 9.696938e+01     Pix  3  7
2.000000e-03 4.845541e-01 1.721810e+02 9.593888e+01     Pix  3  8
2.000000e-03 4.872008e-01 1.708275e+02 9.854873e+01     Pix  3  9
2.000000e-03 4.992185e-01 1.715058e+02 9.858896e+01     Pix  3 10
2.000000e-03 5.211876e-01 1.686458e+02 9.963055e+01     Pix  3 11
2.000000e-03 5.492540e-01 1.705287e+02 9.858523e+01     Pix  3 12
2.000000e-03 5.475689e-01 1.692722e+02 9.958198e+01     Pix  3 13
2.000000e-03 5.258070e-01 1.720133e+02 9.584634e+01     Pix  3 14
2.000000e-03 4.750447e-01 1.711391e+02 9.973362e+01     Pix  3 15
2.000000e-03 5.069673e-01 1.686810e+02 1.007156e+02     Pix  3 16
2.000000e-03 4.716041e-01 1.708731e+02 9.922514e+01     Pix  3 17
2.000000e-03 5.058200e-01 1.713810e+02 9.757614e+01     Pix  3 18
2.000000e-03 4.828665e-01 1.739004e+02 9.601081e+01     Pix  3 19
2.000000e-03 5.122945e-01 1.704218e+02 9.723983e+01     Pix  3 20
2.000000e-03 5.120662e-01 1.699083e+02 9.987621e+01     Pix  3 21
2.000000e-03 4.855422e-01 1.716188e+02 9.779906e+01     Pix  3 22
2.000000e-03 4.814952e-01 1.730708e+02 9.645184e+01     Pix  3 23
2.000000e-03 5.544300e-01 1.695519e+02 9.968788e+01     Pix  3 24
2.000000e-03 5.490643e-01 1.689123e+02 9.972048e+01     Pix  3 25
2.000000e-03 5.851247e-01 1.702939e+02 9.916389e+01     Pix  3 26
2.000000e-03 5.046056e-01 1.722348e+02 9.844215e+01     Pix  3 27
2.000000e-03 4.859631e-01 1.716572e+02 9.862092e+01     Pix  3 28
2.000000e-03 5.169814e-01 1.702608e+02 9.779901e+01     Pix  3 29
2.000000e-03 5.395910e-01 1.710776e+02 9.838910e+01     Pix  3 30
2.000000e-03 5.295280e-01 1.713347e+02 9.710631e+01     Pix  3 31
2.000000e-03 5.312308e-01 1.705788e+02 9.800712e+01     Pix  3 32
2.000000e-03 4.838951e-01 1.701294e+02 1.004284e+02     Pix  3 33
2.000000e-03 5.083095e-01 1.687708e+02 1.008911e+02     Pix  3 34
2.000000e-03 4.845903e-01 1.703644e+02 1.001674e+02     Pix  3 35
2.000000e-03 5.254647e-01 1.699377e+02 9.972013e+01     Pix  3 36
2.000000e-03 5.272783e-01 1.706822e+02 9.844215e+01     Pix  3 37
2.000000e-03 5.086579e-01 1.711516e+02 9.701347e+01     Pix  3 38
2.000000e-03 5.287929e-01 1.691563e+02 1.005734e+02     Pix  3 39
2.000000e-03 4.882301e-01 1.712935e+02 9.955851e+01     Pix  3 40
2.000000e-03 4.885914e-01 1.711779e+02 9.886366e+01     Pix  3 41
2.000000e-03 5.443161e-01 1.703561e+02 9.881490e+01     Pix  3 42
2.000000e-03 5.016805e-01 1.744165e+02 9.434356e+01     Pix  3 43
2.000000e-03 5.451468e-01 1.706942e+02 9.635138e+01     Pix  3 44
2.000000e-03 5.041051e-01 1.705956e+02 9.804435e+01     Pix  3 45
2.000000e-03 5.355382e-01 1.688977e+02 9.803184e+01     Pix  3 46
2.000000e-03 5.259664e-01 1.688209e+02 9.955621e+01     Pix  3 47
2.000000e-03 5.608192e-01 1.703671e+02 9.968099e+01     Pix  3 48
2.000000e-03 5.697713e-01 1.689310e+02 9.771644e+01     Pix  3 49
2.000000e-03 5.330650e-01 1.720221e+02 9.682942e+01     Pix  3 50
2.000000e-03 5.486621e-01 1.659737e+02 1.014499e+02     Pix  3 51
2.000000e-03 4.784144e-01 1.710473e+02 9.829617e+01     Pix  3 52
2.000000e-03 5.287251e-01 1.671465e+02 1.019908e+02     Pix  3 53
2.000000e-03 5.488610e-01 1.661873e+02 1.015519e+02     Pix  3 54
2.000000e-03 5.315386e-01 1.703504e+02 9.720157e+01     Pix  3 55
2.000000e-03 5.417742e-01 1.698882e+02 9.921283e+01     Pix  3 56
2.000000e-03 5.389456e-01 1.674456e+02 9.972105e+01     Pix  3 57
2.000000e-03 5.422566e-01 1.689781e+02 9.820964e+01     Pix  3 58
2.000000e-03 5.198747e-01 1.700361e+02 9.985481e+01     Pix  3 59
2.000000e-03 5.634346e-01 1.694075e+02 9.526040e+01     Pix  3 60
2.000000e-03 5.919725e-01 1.678716e+02 9.831565e+01     Pix  3 61
2.000000e-03 5.682785e-01 1.678049e+02 9.898288e+01     Pix  3 62
2.000000e-03 5.548953e-01 1.675112e+02 1.018944e+02     Pix  3 63
2.000000e-03 5.216574e-01 1.699835e+02 9.836538e+01     Pix  3 64
2.000000e-03 5.392630e-01 1.675769e+02 1.000271e+02     Pix  3 65
2.000000e-03 5.853447e-01 1.676485e+02 9.832879e+01     Pix  3 66
2.000000e-03 5.918894e-01 1.676912e+02 9.641857e+01     Pix  3 67
2.000000e-03 5.707994e-01 1.684234e+02 9.858313e+01     Pix  3 68
2.000000e-03 5.412172e-01 1.669770e+02 1.018054e+02     Pix  3 69
2.000000e-03 4.861407e-01 1.691293e+02 1.006962e+02     Pix  3 70
2.000000e-03 5.196991e-01 1.666167e+02 1.008649e+02     Pix  3 71
2.000000e-03 5.588082e-01 1.662197e+02 1.002197e+02     Pix  3 72
2.000000e-03 5.739751e-01 1.648688e+02 1.005734e+02     Pix  3 73
2.000000e-03 5.508678e-01 1.670273e+02 9.851121e+01     Pix  3 74
2.000000e-03 5.571713e-01 1.660168e+02 1.015907e+02     Pix  3 75
2.000000e-03 5.646872e-01 1.659035e+02 1.008251e+02     Pix  3 76
2.000000e-03 6.112600e-01 1.625222e+02 1.032007e+02     Pix  3 77
2.000000e-03 6.133068e-01 1.652919e+02 1.017598e+02     Pix  3 78
1.946880e-03 6.374450e-01 1.600711e+02 1.011763e+02     Pix  3 79
2.000000e-03 4.327883e-01 1.693040e+02 1.015876e+02     Pix  4  0
2.000000e-03 4.472004e-01 1.672324e+02 1.031228e+02     Pix  4  1
2.000000e-03 4.034259e-01 1.706561e+02 1.003863e+02     Pix  4  2
2.000000e-03 3.462430e-01 1.765018e+02 9.659183e+01     Pix  4  3
2.000000e-03 4.096067e-01 1.687730e+02 1.020975e+02     Pix  4  4
2.000000e-03 4.033669e-01 1.715223e+02 1.013966e+02     Pix  4  5
2.000000e-03 4.514621e-01 1.675562e+02 1.019937e+02     Pix  4  6
2.000000e-03 4.359175e-01 1.703639e+02 9.975628e+01     Pix  4  7
2.000000e-03 4.344747e-01 1.718150e+02 9.964471e+01     Pix  4  8
2.000000e-03 4.497949e-01 1.686517e+02 1.020301e+02     Pix  4  9
2.000000e-03 4.194093e-01 1.718027e+02 1.010726e+02     Pix  4 10
2.000000e-03 4.430528e-01 1.696671e+02 1.006376e+02     Pix  4 11
2.000000e-03 4.578580e-01 1.718820e+02 9.672879e+01     Pix  4 12
2.000000e-03 4.763312e-01 1.712080e+02 9.971398e+01     Pix  4 13
2.000000e-03 4.651088e-01 1.714668e+02 9.931469e+01     Pix  4 14
2.000000e-03 4.153094e-01 1.717600e+02 1.013879e+02     Pix  4 15
2.000000e-03 4.041905e-01 1.734976e+02 9.921784e+01     Pix  4 16
2.000000e-03 4.262827e-01 1.715754e+02 1.004928e+02     Pix  4 17
2.000000e-03 4.668023e-01 1.681241e+02 1.014963e+02     Pix  4 18
2.000000e-03 4.045528e-01 1.745768e+02 9.685389e+01     Pix  4 19
2.000000e-03 4.384368e-01 1.716287e+02 1.001205e+02     Pix  4 20
2.000000e-03 4.397206e-01 1.711752e+02 9.933349e+01     Pix  4 21
2.000000e-03 4.050597e-01 1.738187e+02 9.699838e+01     Pix  4 22
2.000000e-03 4.102157e-01 1.743983e+02 9.705925e+01     Pix  4 23
2.000000e-03 4.960062e-01 1.708182e+02 9.961645e+01     Pix  4 24
2.000000e-03 4.703434e-01 1.716975e+02 9.851374e+01     Pix  4 25
2.000000e-03 4.664647e-01 1.719122e+02 9.778823e+01     Pix  4 26
