Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 5.565410e-01 1.606409e+02 1.043866e+02     Pix  0  0
2.000000e-03 5.494683e-01 1.627899e+02 1.033485e+02     Pix  0  1
2.000000e-03 5.431223e-01 1.643447e+02 9.914542e+01     Pix  0  2
2.000000e-03 5.157097e-01 1.638591e+02 1.030400e+02     Pix  0  3
2.000000e-03 5.117017e-01 1.646021e+02 1.036729e+02     Pix  0  4
2.000000e-03 5.270306e-01 1.644550e+02 1.019137e+02     Pix  0  5
2.000000e-03 5.846885e-01 1.630993e+02 1.020104e+02     Pix  0  6
2.000000e-03 5.325366e-01 1.653587e+02 9.832615e+01     Pix  0  7
2.000000e-03 5.394645e-01 1.644755e+02 9.973442e+01     Pix  0  8
2.000000e-03 5.792184e-01 1.618183e+02 1.019898e+02     Pix  0  9
2.000000e-03 5.978038e-01 1.632293e+02 1.008508e+02     Pix  0 10
2.000000e-03 5.633754e-01 1.643149e+02 1.008993e+02     Pix  0 11
2.000000e-03 5.800034e-01 1.644005e+02 9.844732e+01     Pix  0 12
2.000000e-03 5.824973e-01 1.655660e+02 9.820714e+01     Pix  0 13
2.000000e-03 6.359893e-01 1.652899e+02 1.005176e+02     Pix  0 14
2.000000e-03 5.587837e-01 1.628434e+02 1.019062e+02     Pix  0 15
2.000000e-03 5.112422e-01 1.671154e+02 1.015303e+02     Pix  0 16
2.000000e-03 5.450715e-01 1.652063e+02 1.016563e+02     Pix  0 17
2.000000e-03 5.861573e-01 1.641270e+02 9.915270e+01     Pix  0 18
1.984881e-03 5.989530e-01 1.614778e+02 9.883308e+01     Pix  0 19
2.000000e-03 5.713442e-01 1.643993e+02 1.000704e+02     Pix  0 20
2.000000e-03 5.717565e-01 1.646455e+02 9.922677e+01     Pix  0 21
2.000000e-03 5.707519e-01 1.650282e+02 1.001506e+02     Pix  0 22
2.000000e-03 5.301246e-01 1.675641e+02 9.607323e+01     Pix  0 23
2.000000e-03 5.882341e-01 1.677304e+02 9.497273e+01     Pix  0 24
2.000000e-03 6.261620e-01 1.646179e+02 9.935196e+01     Pix  0 25
2.000000e-03 5.924882e-01 1.676690e+02 9.712881e+01     Pix  0 26
2.000000e-03 5.426167e-01 1.661190e+02 9.808666e+01     Pix  0 27
1.999957e-03 5.998134e-01 1.640714e+02 1.033073e+02     Pix  0 28
2.000000e-03 5.696483e-01 1.659520e+02 9.943173e+01     Pix  0 29
2.000000e-03 5.489910e-01 1.672498e+02 9.736102e+01     Pix  0 30
2.000000e-03 6.092175e-01 1.680562e+02 9.658586e+01     Pix  0 31
2.000000e-03 5.631448e-01 1.670969e+02 9.807537e+01     Pix  0 32
2.000000e-03 5.604939e-01 1.633325e+02 1.018036e+02     Pix  0 33
2.000000e-03 4.919334e-01 1.702207e+02 9.906809e+01     Pix  0 34
2.000000e-03 5.324795e-01 1.659003e+02 9.924668e+01     Pix  0 35
2.000000e-03 5.519749e-01 1.665763e+02 9.920542e+01     Pix  0 36
2.000000e-03 5.728798e-01 1.655291e+02 9.969901e+01     Pix  0 37
2.000000e-03 5.778154e-01 1.656316e+02 9.865154e+01     Pix  0 38
2.000000e-03 5.149255e-01 1.689956e+02 9.788775e+01     Pix  0 39
2.000000e-03 5.692666e-01 1.659507e+02 9.938518e+01     Pix  0 40
2.000000e-03 5.636222e-01 1.666467e+02 9.985432e+01     Pix  0 41
2.000000e-03 5.748761e-01 1.669275e+02 9.837730e+01     Pix  0 42
1.999817e-03 5.811288e-01 1.685793e+02 9.633564e+01     Pix  0 43
2.000000e-03 6.386107e-01 1.652846e+02 1.008594e+02     Pix  0 44
2.000000e-03 5.622445e-01 1.666853e+02 9.974451e+01     Pix  0 45
2.000000e-03 5.857060e-01 1.652993e+02 1.012866e+02     Pix  0 46
2.000000e-03 5.668855e-01 1.654958e+02 1.007749e+02     Pix  0 47
2.000000e-03 6.043274e-01 1.672628e+02 9.379262e+01     Pix  0 48
2.000000e-03 6.216220e-01 1.655083e+02 9.902872e+01     Pix  0 49
2.000000e-03 6.000063e-01 1.665809e+02 9.885750e+01     Pix  0 50
2.000000e-03 5.663996e-01 1.649612e+02 1.015330e+02     Pix  0 51
2.000000e-03 5.403069e-01 1.663138e+02 1.005026e+02     Pix  0 52
2.000000e-03 5.858479e-01 1.632706e+02 1.024342e+02     Pix  0 53
2.000000e-03 5.840798e-01 1.676113e+02 9.638831e+01     Pix  0 54
1.999617e-03 5.934982e-01 1.666485e+02 9.802591e+01     Pix  0 55
2.000000e-03 6.006523e-01 1.647503e+02 9.818117e+01     Pix  0 56
2.000000e-03 6.315730e-01 1.621242e+02 1.026872e+02     Pix  0 57
2.000000e-03 5.881227e-01 1.646803e+02 1.003852e+02     Pix  0 58
2.000000e-03 5.829712e-01 1.662529e+02 9.842738e+01     Pix  0 59
2.000000e-03 6.114835e-01 1.675409e+02 9.856886e+01     Pix  0 60
2.000000e-03 6.122787e-01 1.665283e+02 9.646973e+01     Pix  0 61
1.999999e-03 6.281452e-01 1.648934e+02 9.862139e+01     Pix  0 62
2.000000e-03 5.908269e-01 1.642821e+02 1.013456e+02     Pix  0 63
2.000000e-03 6.058026e-01 1.635752e+02 1.000975e+02     Pix  0 64
2.000000e-03 6.355147e-01 1.632121e+02 1.007161e+02     Pix  0 65
2.000000e-03 6.055499e-01 1.657292e+02 9.818941e+01     Pix  0 66
1.999953e-03 6.096277e-01 1.636524e+02 9.702351e+01     Pix  0 67
2.000000e-03 6.235513e-01 1.659357e+02 9.847731e+01     Pix  0 68
2.000000e-03 5.599909e-01 1.647725e+02 9.983988e+01     Pix  0 69
1.999975e-03 5.861980e-01 1.632452e+02 1.005233e+02     Pix  0 70
2.000000e-03 5.835943e-01 1.622293e+02 1.025218e+02     Pix  0 71
2.000000e-03 6.345651e-01 1.631641e+02 1.005891e+02     Pix  0 72
2.000000e-03 6.083444e-01 1.616641e+02 1.015129e+02     Pix  0 73
2.000000e-03 6.382169e-01 1.622335e+02 1.023682e+02     Pix  0 74
2.000000e-03 6.213584e-01 1.606223e+02 1.027256e+02     Pix  0 75
2.000000e-03 6.068755e-01 1.620094e+02 1.031728e+02     Pix  0 76
2.000000e-03 6.375611e-01 1.603252e+02 1.026206e+02     Pix  0 77
1.999622e-03 6.089468e-01 1.640718e+02 9.892048e+01     Pix  0 78
1.856271e-03 6.412663e-01 1.623902e+02 9.901930e+01     Pix  0 79
2.000000e-03 5.058588e-01 1.725193e+02 9.701423e+01     Pix  1  0
