Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  37  53  68  84 100  86 134 177 217 254    Pix  0  0
  34  48  65  81  95  83 130 176 214 254    Pix  0  1
  37  54  69  85 100  86 135 180 220 254    Pix  0  2
  38  53  70  85 101  89 136 180 219 254    Pix  0  3
  37  53  68  85 101  86 135 178 219 254    Pix  0  4
  36  52  67  85 100  86 136 179 220 254    Pix  0  5
  33  48  66  81  97  83 132 176 217 254    Pix  0  6
  29  45  61  76  91  77 125 169 207 254    Pix  0  7
  31  45  63  78  94  81 130 173 214 254    Pix  0  8
  34  48  65  80  97  84 132 175 216 254    Pix  0  9
  30  44  60  77  92  78 126 170 210 254    Pix  0 10
  33  49  65  82  98  84 131 176 217 254    Pix  0 11
  25  38  57  72  88  75 124 167 207 254    Pix  0 12
  25  38  55  70  86  72 120 163 203 254    Pix  0 13
  23  38  55  70  85  74 121 164 205 254    Pix  0 14
  34  49  64  81  96  83 131 174 214 254    Pix  0 15
  37  52  68  84 101  86 134 179 220 254    Pix  0 16
  39  54  70  87 101  90 139 182 223 254    Pix  0 17
  31  46  63  79  95  80 130 174 215 254    Pix  0 18
  30  45  62  77  92  79 128 172 210 254    Pix  0 19
  30  45  62  76  93  81 130 173 213 254    Pix  0 20
  34  50  65  82  97  84 133 177 218 254    Pix  0 21
  30  45  62  76  93  78 127 171 211 254    Pix  0 22
  29  44  61  77  93  78 129 173 214 254    Pix  0 23
  26  41  57  73  88  75 125 169 209 254    Pix  0 24
  20  33  49  64  80  67 115 159 199 254    Pix  0 25
  20  36  52  68  83  69 117 163 204 254    Pix  0 26
  29  46  62  77  92  78 127 172 212 254    Pix  0 27
  30  46  62  77  94  80 129 172 212 254    Pix  0 28
  28  44  58  75  91  76 126 170 210 254    Pix  0 29
  24  40  55  71  88  73 123 167 207 254    Pix  0 30
  26  41  58  75  91  76 124 172 212 254    Pix  0 31
  24  39  56  70  88  74 123 165 208 254    Pix  0 32
  35  51  68  84 100  86 135 179 220 254    Pix  0 33
  35  51  67  84  98  85 133 179 219 254    Pix  0 34
  35  51  68  83 100  86 134 178 220 254    Pix  0 35
  28  43  60  76  91  77 128 172 212 254    Pix  0 36
