Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  44  57  72  86 103  88 136 175 215 255    Pix  0  0
  44  58  72  87 102  86 135 173 213 255    Pix  0  1
  46  59  75  90 105  91 139 177 218 255    Pix  0  2
  44  57  73  87 102  88 135 175 215 255    Pix  0  3
  50  63  79  93 109  94 143 182 222 255    Pix  0  4
  45  59  73  89 103  89 135 174 213 255    Pix  0  5
  41  54  70  84  99  85 133 171 212 255    Pix  0  6
  41  54  70  85 101  86 135 174 213 255    Pix  0  7
  45  60  75  90 106  90 139 178 218 255    Pix  0  8
  45  58  74  89 103  89 139 177 218 255    Pix  0  9
  40  54  69  84  98  84 132 172 212 255    Pix  0 10
  40  53  68  82  97  84 131 169 210 255    Pix  0 11
  36  49  64  79  94  79 128 165 205 255    Pix  0 12
  36  50  65  79  94  79 128 167 207 255    Pix  0 13
  37  50  67  81  97  82 131 171 212 255    Pix  0 14
  44  58  72  88 102  88 137 176 217 255    Pix  0 15
  46  60  75  90 104  91 139 178 218 255    Pix  0 16
  46  60  75  89 105  90 138 176 219 255    Pix  0 17
  44  58  74  89 105  90 140 179 221 255    Pix  0 18
  41  56  71  86 101  88 136 176 218 255    Pix  0 19
  35  48  64  77  93  78 126 165 205 255    Pix  0 20
  44  58  75  89 106  90 140 180 221 255    Pix  0 21
  39  52  68  82  98  83 132 172 211 255    Pix  0 22
  39  52  68  82  97  83 131 171 212 255    Pix  0 23
  31  45  61  74  88  75 122 160 201 255    Pix  0 24
  34  47  61  76  91  77 125 163 205 255    Pix  0 25
  37  51  66  80  96  80 129 167 209 255    Pix  0 26
  36  50  65  79  95  80 128 167 207 255    Pix  0 27
  36  48  64  79  94  80 128 168 208 255    Pix  0 28
  37  50  65  79  95  80 128 167 207 255    Pix  0 29
  34  48  63  77  92  78 127 166 205 255    Pix  0 30
  35  47  63  78  94  79 127 167 208 255    Pix  0 31
  33  46  62  76  90  77 125 162 203 255    Pix  0 32
  39  52  66  81  96  81 129 167 207 255    Pix  0 33
  41  56  72  85 102  88 135 174 216 255    Pix  0 34
  43  56  71  85 102  87 135 174 216 255    Pix  0 35
  37  50  65  79  95  80 129 168 207 255    Pix  0 36
  37  51  65  80  97  81 131 169 212 255    Pix  0 37
  35  49  64  78  94  80 128 167 208 255    Pix  0 38
  39  53  68  82  97  84 132 171 211 255    Pix  0 39
  37  51  64  79  96  82 127 167 207 255    Pix  0 40
  35  48  63  78  93  78 126 163 204 255    Pix  0 41
  32  45  61  76  91  76 124 164 204 255    Pix  0 42
  30  44  58  72  88  73 122 160 201 255    Pix  0 43
  35  49  63  78  93  78 127 166 206 255    Pix  0 44
  38  52  67  80  96  82 130 170 211 255    Pix  0 45
  36  50  64  79  94  80 128 166 207 255    Pix  0 46
  37  51  65  79  97  82 130 168 209 255    Pix  0 47
  37  51  66  82  98  82 132 172 213 255    Pix  0 48
  28  41  56  71  86  71 119 158 199 255    Pix  0 49
  29  41  55  68  85  70 117 155 196 255    Pix  0 50
  40  53  68  83 100  84 132 171 212 255    Pix  0 51
  39  51  67  81  97  82 129 170 210 255    Pix  0 52
  38  52  68  82  97  83 131 172 212 255    Pix  0 53
  34  47  62  76  92  77 127 166 206 255    Pix  0 54
  34  47  63  77  93  78 128 165 207 255    Pix  0 55
  36  50  65  80  96  81 130 171 212 255    Pix  0 56
  36  49  64  78  94  80 128 166 206 255    Pix  0 57
  36  48  64  79  94  79 128 167 207 255    Pix  0 58
  38  51  66  81  96  83 131 171 211 255    Pix  0 59
  28  40  56  69  84  69 117 156 197 255    Pix  0 60
  31  45  61  77  92  77 127 166 209 255    Pix  0 61
  32  46  62  76  90  77 126 165 207 255    Pix  0 62
  38  52  67  83  99  84 133 173 213 255    Pix  0 63
  35  48  63  78  94  78 128 167 207 255    Pix  0 64
  32  45  60  75  90  75 123 163 204 255    Pix  0 65
  30  44  60  74  91  76 123 165 206 255    Pix  0 66
  25  38  52  66  81  67 115 153 194 255    Pix  0 67
  31  44  59  76  91  76 125 164 206 255    Pix  0 68
  40  53  68  83  98  84 133 173 214 255    Pix  0 69
  38  51  67  80  97  81 130 170 210 255    Pix  0 70
  40  54  69  86 101  86 135 177 218 255    Pix  0 71
  35  49  64  78  94  79 128 168 209 255    Pix  0 72
  31  44  61  75  90  75 124 165 205 255    Pix  0 73
  32  45  62  75  92  76 125 166 207 255    Pix  0 74
  36  49  64  78  94  79 129 167 208 255    Pix  0 75
  33  46  62  76  90  76 124 162 204 255    Pix  0 76
  36  49  65  79  95  79 129 170 210 255    Pix  0 77
  29  43  57  73  90  74 124 164 205 255    Pix  0 78
  30  42  57  69  85  71 115 152 189 255    Pix  0 79
  46  62  77  94 111  96 147 189 231 255    Pix  1  0
  43  57  73  90 106  91 141 181 224 255    Pix  1  1
  42  56  73  89 105  91 141 182 225 255    Pix  1  2
  47  61  78  94 110  94 145 187 230 255    Pix  1  3
  46  61  77  94 110  94 146 188 229 255    Pix  1  4
  41  56  72  88 105  90 142 184 227 255    Pix  1  5
  37  51  67  83 100  84 136 176 220 255    Pix  1  6
  37  52  68  83  99  85 136 176 219 255    Pix  1  7
  41  54  70  85 101  87 136 176 219 255    Pix  1  8
  36  49  65  80  97  81 133 173 216 255    Pix  1  9
  42  57  75  91 108  92 145 187 229 255    Pix  1 10
  36  51  68  83 100  85 135 177 221 255    Pix  1 11
  34  48  65  81  97  82 134 175 218 255    Pix  1 12
  35  49  65  81  97  82 134 174 219 255    Pix  1 13
  30  45  61  77  93  78 130 170 214 255    Pix  1 14
  45  61  76  93 108  93 145 188 230 255    Pix  1 15
  42  56  73  88 105  89 140 182 224 255    Pix  1 16
  43  59  74  89 106  91 142 182 225 255    Pix  1 17
  37  53  69  85 102  85 137 178 221 255    Pix  1 18
  40  55  70  88 103  88 140 182 224 255    Pix  1 19
  40  55  71  87 104  88 141 183 227 255    Pix  1 20
  39  54  70  86 102  87 139 181 222 255    Pix  1 21
  36  51  67  82  99  84 134 175 218 255    Pix  1 22
  37  50  67  81  97  82 133 174 215 255    Pix  1 23
  31  44  60  76  92  76 127 168 211 255    Pix  1 24
  31  45  62  77  94  78 130 172 214 255    Pix  1 25
