Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  37  52  67  81  96  83 130 170 210 255    Pix  0  0
  38  52  68  82  97  83 131 173 213 255    Pix  0  1
  35  48  63  78  94  79 127 170 211 255    Pix  0  2
  40  55  70  86 101  85 134 174 215 255    Pix  0  3
  41  55  71  87 102  87 134 177 216 255    Pix  0  4
  39  53  69  84  99  85 132 173 212 255    Pix  0  5
  31  45  60  76  91  76 123 165 204 255    Pix  0  6
  33  47  62  76  92  78 124 165 205 255    Pix  0  7
  37  51  68  83  99  84 132 176 218 255    Pix  0  8
  38  52  68  83  99  84 132 174 214 255    Pix  0  9
  33  47  64  77  95  78 128 169 211 255    Pix  0 10
  36  50  67  82  98  83 131 172 212 255    Pix  0 11
  26  40  57  71  87  72 120 162 202 255    Pix  0 12
  27  41  56  72  88  73 121 163 204 255    Pix  0 13
  26  39  55  70  84  70 118 159 200 255    Pix  0 14
  38  53  68  83 100  85 132 175 214 255    Pix  0 15
  42  57  73  89 104  90 140 182 222 255    Pix  0 16
  36  49  64  79  94  80 126 168 207 255    Pix  0 17
  28  43  58  73  87  75 122 165 204 255    Pix  0 18
  29  44  60  76  90  76 123 165 205 255    Pix  0 19
  28  42  60  73  90  75 122 164 205 255    Pix  0 20
  31  45  60  76  92  77 125 167 208 255    Pix  0 21
  32  46  62  77  93  77 126 168 208 255    Pix  0 22
  29  44  60  74  90  75 123 164 207 255    Pix  0 23
  25  39  54  69  84  70 118 159 200 255    Pix  0 24
  23  36  52  68  82  68 113 156 196 255    Pix  0 25
  24  38  54  69  84  69 117 160 201 255    Pix  0 26
  31  44  60  76  90  76 123 165 205 255    Pix  0 27
  29  42  58  74  88  74 122 164 205 255    Pix  0 28
  31  45  61  76  91  77 125 167 208 255    Pix  0 29
  21  35  51  65  80  67 115 157 197 255    Pix  0 30
  26  40  56  71  86  72 120 163 202 255    Pix  0 31
  24  37  52  68  83  68 115 156 196 255    Pix  0 32
  34  47  63  78  94  79 127 170 209 255    Pix  0 33
  36  49  65  80  96  81 129 172 212 255    Pix  0 34
  35  47  64  79  95  79 128 171 211 255    Pix  0 35
  30  45  60  76  91  76 125 168 209 255    Pix  0 36
  27  41  56  72  87  72 120 163 203 255    Pix  0 37
  30  44  60  76  91  76 125 168 209 255    Pix  0 38
  29  43  58  73  89  74 122 165 205 255    Pix  0 39
  27  39  55  69  84  70 117 159 200 255    Pix  0 40
  30  43  59  74  89  75 123 165 206 255    Pix  0 41
  24  38  53  69  84  69 117 160 203 255    Pix  0 42
  20  33  48  64  79  64 111 155 194 255    Pix  0 43
  25  38  53  70  85  70 117 161 201 255    Pix  0 44
  26  39  55  69  84  70 117 160 199 255    Pix  0 45
  23  37  52  66  81  67 113 154 195 255    Pix  0 46
  28  42  57  72  87  72 120 162 203 255    Pix  0 47
  24  36  53  68  83  69 116 156 198 255    Pix  0 48
  24  37  53  68  83  69 115 157 197 255    Pix  0 49
  21  35  51  66  79  65 113 156 196 255    Pix  0 50
  32  45  60  75  91  76 123 165 204 255    Pix  0 51
  30  44  58  74  90  75 122 164 204 255    Pix  0 52
  31  44  60  75  89  76 121 164 204 255    Pix  0 53
  28  42  57  72  87  73 120 162 203 255    Pix  0 54
  28  41  56  71  86  71 119 161 202 255    Pix  0 55
  28  41  57  72  87  73 120 162 204 255    Pix  0 56
  29  44  60  76  90  76 124 165 206 255    Pix  0 57
  28  43  58  73  87  73 120 163 203 255    Pix  0 58
  26  38  53  69  83  69 115 156 196 255    Pix  0 59
  21  34  50  66  79  65 111 153 194 255    Pix  0 60
  22  35  51  66  79  66 112 156 195 255    Pix  0 61
  25  39  54  70  85  69 117 160 201 255    Pix  0 62
  27  41  55  70  84  72 117 159 199 255    Pix  0 63
  24  37  53  66  81  66 111 153 191 255    Pix  0 64
  29  42  58  72  87  74 118 161 202 255    Pix  0 65
  20  32  47  64  76  64 108 151 191 255    Pix  0 66
  24  38  53  69  83  69 116 158 198 255    Pix  0 67
  23  36  52  66  80  66 114 155 195 255    Pix  0 68
  29  42  58  71  86  72 119 160 199 255    Pix  0 69
  32  45  60  76  89  76 122 164 203 255    Pix  0 70
  29  41  56  71  85  72 116 157 197 255    Pix  0 71
  22  36  51  65  80  67 112 154 193 255    Pix  0 72
  24  36  52  65  80  67 113 154 194 255    Pix  0 73
  22  35  50  64  78  65 110 150 189 255    Pix  0 74
  25  37  52  66  81  67 111 153 191 255    Pix  0 75
  26  38  53  67  82  68 113 155 194 255    Pix  0 76
  23  37  51  65  80  67 111 152 191 255    Pix  0 77
  17  29  44  59  74  60 104 146 185 255    Pix  0 78
  21  33  46  60  73  61 102 141 178 255    Pix  0 79
  35  51  66  83 100  85 134 178 220 255    Pix  1  0
  36  50  68  84 100  85 135 180 222 255    Pix  1  1
  34  49  65  82  98  83 132 177 218 255    Pix  1  2
  37  53  70  86 102  87 137 181 223 255    Pix  1  3
  37  52  69  85 102  85 136 180 222 255    Pix  1  4
  37  52  68  85 102  85 136 181 223 255    Pix  1  5
  32  48  65  82  98  82 133 179 221 255    Pix  1  6
  33  47  65  80  97  82 132 176 220 255    Pix  1  7
  28  43  61  77  93  77 129 174 216 255    Pix  1  8
  32  46  63  80  96  80 130 175 217 255    Pix  1  9
  35  50  67  84  99  84 134 179 221 255    Pix  1 10
  32  46  64  81  97  82 132 178 220 255    Pix  1 11
  27  41  57  74  91  74 126 172 214 255    Pix  1 12
  26  42  59  76  92  76 129 173 216 255    Pix  1 13
  26  40  57  75  91  76 126 172 213 255    Pix  1 14
  37  52  69  86 102  86 138 183 225 255    Pix  1 15
  33  49  65  82 100  83 134 180 222 255    Pix  1 16
  34  49  66  84 100  85 136 182 225 255    Pix  1 17
  28  43  60  76  93  77 128 173 215 255    Pix  1 18
  33  48  64  81  98  82 133 179 220 255    Pix  1 19
  28  43  61  77  93  77 130 176 219 255    Pix  1 20
  33  48  65  81  99  82 134 179 221 255    Pix  1 21
  32  46  63  81  98  82 133 178 220 255    Pix  1 22
  30  46  63  78  97  80 133 177 220 255    Pix  1 23
  28  43  60  76  92  77 127 172 214 255    Pix  1 24
  26  40  59  75  91  76 128 173 216 255    Pix  1 25
  24  38  56  73  89  73 125 170 213 255    Pix  1 26
  32  47  64  82  99  83 135 180 222 255    Pix  1 27
  31  45  62  78  95  80 132 176 218 255    Pix  1 28
  33  49  66  83 100  85 136 181 224 255    Pix  1 29
  25  40  58  75  92  75 125 172 215 255    Pix  1 30
  23  38  55  70  88  72 123 167 210 255    Pix  1 31
  22  37  54  69  85  70 121 165 206 255    Pix  1 32
  33  49  65  83  98  84 134 179 221 255    Pix  1 33
  32  46  64  81  96  81 132 177 219 255    Pix  1 34
  35  51  67  83 101  84 136 182 225 255    Pix  1 35
  30  45  63  79  96  80 132 177 222 255    Pix  1 36
  24  39  54  70  87  72 123 169 211 255    Pix  1 37
  26  41  59  75  92  76 127 172 215 255    Pix  1 38
  33  48  65  82  98  83 134 180 224 255    Pix  1 39
  27  43  59  76  92  76 128 173 217 255    Pix  1 40
  27  40  57  75  91  76 125 171 212 255    Pix  1 41
  20  35  51  68  84  67 119 164 207 255    Pix  1 42
  23  38  56  71  89  72 125 171 213 255    Pix  1 43
  24  39  55  70  89  73 125 170 214 255    Pix  1 44
  28  44  60  76  93  77 128 173 217 255    Pix  1 45
  29  43  61  77  94  78 130 174 217 255    Pix  1 46
  28  43  59  76  92  76 127 172 215 255    Pix  1 47
  21  36  52  68  84  69 119 164 206 255    Pix  1 48
  22  37  53  69  85  70 120 164 207 255    Pix  1 49
  20  34  51  68  84  68 119 165 206 255    Pix  1 50
  27  41  58  73  89  73 125 170 212 255    Pix  1 51
  32  47  63  79  95  81 131 175 218 255    Pix  1 52
  27  41  57  75  91  74 126 172 214 255    Pix  1 53
  25  38  56  71  87  71 122 167 209 255    Pix  1 54
  25  39  57  73  88  73 124 168 212 255    Pix  1 55
  29  44  60  76  93  77 127 172 215 255    Pix  1 56
  30  44  61  77  94  79 131 174 217 255    Pix  1 57
  27  40  58  73  88  75 124 169 212 255    Pix  1 58
  26  39  55  70  87  73 122 166 208 255    Pix  1 59
  18  31  48  63  79  64 113 158 200 255    Pix  1 60
  22  36  53  68  84  69 119 163 205 255    Pix  1 61
  21  35  51  66  83  67 116 162 203 255    Pix  1 62
  27  42  58  73  90  74 125 170 212 255    Pix  1 63
  27  42  58  73  91  76 125 169 211 255    Pix  1 64
  24  38  53  68  85  69 119 163 204 255    Pix  1 65
  21  35  52  67  83  68 117 162 204 255    Pix  1 66
  21  35  51  66  81  67 117 160 202 255    Pix  1 67
  19  33  49  64  80  64 115 158 201 255    Pix  1 68
  29  44  60  76  92  76 126 168 210 255    Pix  1 69
  28  42  57  73  89  74 123 165 207 255    Pix  1 70
  32  46  63  78  95  80 130 173 215 255    Pix  1 71
  28  42  58  73  90  74 124 169 211 255    Pix  1 72
  26  39  55  71  87  72 120 164 205 255    Pix  1 73
  21  36  51  68  84  69 117 162 204 255    Pix  1 74
  27  41  57  72  89  74 122 165 206 255    Pix  1 75
  24  36  52  68  84  69 118 161 203 255    Pix  1 76
  28  42  58  73  90  75 124 167 208 255    Pix  1 77
  20  33  48  64  80  65 113 157 199 255    Pix  1 78
  18  29  45  59  73  60 103 144 182 255    Pix  1 79
  49  64  81  97 114  99 149 195 236 255    Pix  2  0
  48  63  79  96 113  98 149 194 236 255    Pix  2  1
  48  64  80  98 113  98 150 195 237 255    Pix  2  2
  52  66  84 100 117 101 152 197 238 255    Pix  2  3
  52  67  85 102 118 102 155 200 242 255    Pix  2  4
  52  68  86 102 119 104 154 199 242 255    Pix  2  5
  43  58  76  92 108  93 145 189 231 255    Pix  2  6
  45  61  78  96 112  96 148 195 236 255    Pix  2  7
  40  55  72  89 106  89 141 186 228 255    Pix  2  8
  44  58  76  92 109  93 145 191 233 255    Pix  2  9
  45  61  78  95 112  96 148 194 236 255    Pix  2 10
  43  58  74  91 108  92 143 188 232 255    Pix  2 11
  45  60  78  95 113  96 149 195 236 255    Pix  2 12
  40  55  74  91 107  92 144 190 233 255    Pix  2 13
  38  54  71  89 105  90 141 188 231 255    Pix  2 14
  51  66  84 101 118 102 156 201 243 255    Pix  2 15
  48  64  81  98 114  98 151 196 238 255    Pix  2 16
  48  64  80  98 115  99 151 196 239 255    Pix  2 17
  45  61  78  97 113  98 149 196 238 255    Pix  2 18
  43  57  75  91 108  93 144 191 233 255    Pix  2 19
  39  54  70  87 103  87 139 184 226 255    Pix  2 20
  44  60  77  94 111  96 147 194 236 255    Pix  2 21
  47  64  82  99 117 100 153 200 243 255    Pix  2 22
  39  55  72  89 107  91 141 187 229 255    Pix  2 23
  35  50  68  84 101  85 136 183 226 255    Pix  2 24
  36  52  69  87 102  87 139 183 227 255    Pix  2 25
  37  52  70  87 102  87 139 185 229 255    Pix  2 26
  42  56  73  89 106  91 142 187 228 255    Pix  2 27
  41  57  73  91 108  92 143 189 232 255    Pix  2 28
  42  57  74  91 107  92 144 190 233 255    Pix  2 29
  35  50  67  83 101  85 138 183 228 255    Pix  2 30
  37  52  68  85 102  87 139 186 228 255    Pix  2 31
  34  49  66  81  98  84 133 179 221 255    Pix  2 32
  46  61  79  95 112  97 149 197 239 255    Pix  2 33
  44  58  75  91 108  92 144 189 232 255    Pix  2 34
  45  61  77  95 112  96 148 194 238 255    Pix  2 35
  44  60  76  94 111  95 147 193 235 255    Pix  2 36
  37  53  69  85 102  86 138 183 226 255    Pix  2 37
  40  55  72  91 108  91 142 188 232 255    Pix  2 38
  41  56  72  91 108  91 144 190 232 255    Pix  2 39
  37  52  69  86 103  87 138 184 227 255    Pix  2 40
  38  54  71  87 103  89 140 185 228 255    Pix  2 41
  39  54  70  89 105  89 141 187 229 255    Pix  2 42
  36  52  68  86 103  87 140 187 230 255    Pix  2 43
  34  49  66  82 100  84 134 180 223 255    Pix  2 44
  40  54  73  88 106  90 142 188 231 255    Pix  2 45
  40  55  73  89 106  89 141 187 230 255    Pix  2 46
  38  54  72  88 107  90 141 188 230 255    Pix  2 47
  35  47  67  84  99  84 135 180 225 255    Pix  2 48
  36  51  68  84 101  86 137 183 227 255    Pix  2 49
  36  52  69  85 102  87 137 182 225 255    Pix  2 50
  41  56  73  89 104  89 140 186 229 255    Pix  2 51
  44  60  76  93 111  93 145 191 233 255    Pix  2 52
  40  55  71  87 104  89 140 183 226 255    Pix  2 53
  35  49  65  82  99  83 133 179 222 255    Pix  2 54
  40  55  72  89 106  89 141 187 230 255    Pix  2 55
  39  53  69  86 103  87 139 185 228 255    Pix  2 56
  45  60  77  93 111  94 146 190 232 255    Pix  2 57
  37  52  67  83 100  85 135 180 221 255    Pix  2 58
  40  55  71  89 106  89 141 187 230 255    Pix  2 59
  35  49  67  82 100  84 134 180 222 255    Pix  2 60
  31  45  62  77  94  79 129 174 217 255    Pix  2 61
  32  46  63  79  96  80 130 174 217 255    Pix  2 62
  40  55  71  88 104  88 140 184 226 255    Pix  2 63
  43  58  75  92 109  91 144 189 231 255    Pix  2 64
  40  55  72  87 104  87 138 184 226 255    Pix  2 65
  32  45  62  78  93  78 128 172 214 255    Pix  2 66
  30  46  61  76  93  77 127 171 213 255    Pix  2 67
  32  47  63  77  95  78 128 172 214 255    Pix  2 68
  42  56  73  88 106  90 140 184 227 255    Pix  2 69
  44  58  75  91 107  92 140 184 226 255    Pix  2 70
  38  53  68  83 100  84 135 180 221 255    Pix  2 71
  36  51  67  82  99  84 133 178 220 255    Pix  2 72
  36  50  65  81  98  83 132 177 219 255    Pix  2 73
  38  53  69  85 102  85 137 182 225 255    Pix  2 74
  36  51  66  82  97  83 132 177 219 255    Pix  2 75
  38  53  69  85 101  86 134 180 221 255    Pix  2 76
  36  50  67  82  97  83 131 175 218 255    Pix  2 77
  29  43  59  72  91  75 124 168 212 255    Pix  2 78
  29  41  56  70  85  71 117 157 197 255    Pix  2 79
  49  63  80  97 113  99 149 194 236 255    Pix  3  0
  48  63  80  95 114  97 149 193 236 255    Pix  3  1
  46  62  78  96 111  96 149 194 236 255    Pix  3  2
  49  64  80  97 114  98 150 194 236 255    Pix  3  3
