Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

3.658590e+02 4.153423e+02 1.077385e+00 1.232585e+02     Pix  0  0
3.392381e+02 3.941599e+02 1.129663e+00 1.206877e+02     Pix  0  1
3.455252e+02 4.278243e+02 1.059341e+00 1.251542e+02     Pix  0  2
3.372673e+02 4.048334e+02 1.109361e+00 1.220839e+02     Pix  0  3
3.390476e+02 4.090325e+02 1.102938e+00 1.224862e+02     Pix  0  4
3.334601e+02 4.352942e+02 1.032633e+00 1.271672e+02     Pix  0  5
3.364222e+02 4.000010e+02 1.094946e+00 1.230660e+02     Pix  0  6
3.655140e+02 4.085094e+02 1.065609e+00 1.238513e+02     Pix  0  7
3.594257e+02 4.148672e+02 1.051878e+00 1.248155e+02     Pix  0  8
3.528974e+02 4.126335e+02 1.069188e+00 1.242881e+02     Pix  0  9
3.569496e+02 4.306189e+02 1.024030e+00 1.269293e+02     Pix  0 10
3.420742e+02 4.213276e+02 1.053218e+00 1.253822e+02     Pix  0 11
3.584771e+02 4.184388e+02 1.031861e+00 1.262841e+02     Pix  0 12
3.570312e+02 4.125948e+02 1.031002e+00 1.261914e+02     Pix  0 13
3.589426e+02 4.289781e+02 9.976557e-01 1.279334e+02     Pix  0 14
3.477697e+02 4.171950e+02 1.096811e+00 1.228284e+02     Pix  0 15
3.373484e+02 3.963083e+02 1.146193e+00 1.199078e+02     Pix  0 16
3.534791e+02 4.306510e+02 1.060895e+00 1.246987e+02     Pix  0 17
3.590022e+02 4.169300e+02 1.050625e+00 1.250805e+02     Pix  0 18
3.567519e+02 4.287595e+02 1.028425e+00 1.264609e+02     Pix  0 19
3.613693e+02 4.199703e+02 1.051907e+00 1.248095e+02     Pix  0 20
3.608282e+02 4.071767e+02 1.101622e+00 1.219186e+02     Pix  0 21
3.631355e+02 4.206473e+02 1.073230e+00 1.239365e+02     Pix  0 22
3.429931e+02 4.281761e+02 1.034568e+00 1.267157e+02     Pix  0 23
3.564133e+02 4.108649e+02 1.040971e+00 1.252749e+02     Pix  0 24
3.632898e+02 4.363147e+02 9.844701e-01 1.287312e+02     Pix  0 25
3.687851e+02 4.321860e+02 1.007055e+00 1.269949e+02     Pix  0 26
3.604882e+02 4.119598e+02 1.067369e+00 1.237684e+02     Pix  0 27
3.605308e+02 4.131125e+02 1.072026e+00 1.237238e+02     Pix  0 28
3.629160e+02 4.177806e+02 1.054243e+00 1.245070e+02     Pix  0 29
3.629424e+02 4.513969e+02 9.603561e-01 1.307189e+02     Pix  0 30
3.593688e+02 4.316611e+02 1.003434e+00 1.274289e+02     Pix  0 31
3.645598e+02 4.357275e+02 9.787140e-01 1.292811e+02     Pix  0 32
3.475945e+02 4.176815e+02 1.071848e+00 1.242764e+02     Pix  0 33
3.473600e+02 4.087010e+02 1.086793e+00 1.233573e+02     Pix  0 34
3.445102e+02 4.174373e+02 1.066362e+00 1.245380e+02     Pix  0 35
3.629796e+02 4.079563e+02 1.068716e+00 1.235579e+02     Pix  0 36
3.537214e+02 4.143764e+02 1.056272e+00 1.249409e+02     Pix  0 37
3.587711e+02 4.129894e+02 1.042036e+00 1.253077e+02     Pix  0 38
3.555999e+02 4.219610e+02 1.045590e+00 1.254583e+02     Pix  0 39
3.773571e+02 4.447928e+02 9.870708e-01 1.288542e+02     Pix  0 40
3.631311e+02 4.197437e+02 1.059844e+00 1.242973e+02     Pix  0 41
3.634138e+02 4.363554e+02 9.786645e-01 1.292262e+02     Pix  0 42
3.634298e+02 4.321709e+02 9.760374e-01 1.294456e+02     Pix  0 43
3.749198e+02 4.594633e+02 9.250849e-01 1.331958e+02     Pix  0 44
3.742739e+02 4.210316e+02 1.034476e+00 1.251836e+02     Pix  0 45
3.617962e+02 4.102597e+02 1.055874e+00 1.247694e+02     Pix  0 46
3.451363e+02 4.204477e+02 1.039024e+00 1.262585e+02     Pix  0 47
3.639944e+02 4.369565e+02 9.625251e-01 1.300936e+02     Pix  0 48
3.670686e+02 4.314105e+02 9.881534e-01 1.287525e+02     Pix  0 49
3.687999e+02 4.486042e+02 9.470657e-01 1.315063e+02     Pix  0 50
3.645833e+02 4.110743e+02 1.105445e+00 1.218683e+02     Pix  0 51
3.495518e+02 4.160656e+02 1.071009e+00 1.241545e+02     Pix  0 52
3.624585e+02 4.058649e+02 1.090994e+00 1.225548e+02     Pix  0 53
3.667563e+02 4.374172e+02 9.875299e-01 1.287024e+02     Pix  0 54
3.584171e+02 4.516682e+02 9.679660e-01 1.299983e+02     Pix  0 55
3.571595e+02 4.142983e+02 1.059548e+00 1.244113e+02     Pix  0 56
3.630727e+02 4.146427e+02 1.070453e+00 1.236524e+02     Pix  0 57
3.673902e+02 4.455817e+02 9.840208e-01 1.289407e+02     Pix  0 58
3.639820e+02 4.306817e+02 1.019713e+00 1.265958e+02     Pix  0 59
3.685224e+02 4.541829e+02 9.605357e-01 1.310496e+02     Pix  0 60
3.818194e+02 4.514603e+02 9.471139e-01 1.314295e+02     Pix  0 61
3.672453e+02 4.328638e+02 9.837492e-01 1.288488e+02     Pix  0 62
3.648204e+02 4.090314e+02 1.068804e+00 1.233925e+02     Pix  0 63
3.728459e+02 4.194051e+02 1.040270e+00 1.249006e+02     Pix  0 64
3.775927e+02 4.304834e+02 1.016079e+00 1.267837e+02     Pix  0 65
3.821478e+02 4.648003e+02 9.387256e-01 1.322867e+02     Pix  0 66
3.820395e+02 4.589243e+02 9.352595e-01 1.324070e+02     Pix  0 67
3.873325e+02 4.461627e+02 9.601745e-01 1.306420e+02     Pix  0 68
3.576919e+02 4.203508e+02 1.070371e+00 1.238892e+02     Pix  0 69
3.698124e+02 4.269513e+02 1.055840e+00 1.240990e+02     Pix  0 70
3.539607e+02 4.320133e+02 1.050686e+00 1.251935e+02     Pix  0 71
3.719486e+02 4.428511e+02 9.896250e-01 1.286772e+02     Pix  0 72
3.680430e+02 4.220701e+02 1.036357e+00 1.253264e+02     Pix  0 73
3.793064e+02 4.317465e+02 1.024374e+00 1.262533e+02     Pix  0 74
3.670802e+02 4.148782e+02 1.072269e+00 1.231689e+02     Pix  0 75
3.676266e+02 4.335299e+02 1.027067e+00 1.258916e+02     Pix  0 76
3.651030e+02 4.222181e+02 1.059405e+00 1.242411e+02     Pix  0 77
3.806975e+02 4.647185e+02 9.314278e-01 1.329136e+02     Pix  0 78
4.217835e+02 5.025989e+02 9.282987e-01 1.327255e+02     Pix  0 79
3.334182e+02 3.948950e+02 1.076462e+00 1.244445e+02     Pix  1  0
3.185124e+02 3.868277e+02 1.082331e+00 1.247234e+02     Pix  1  1
3.306323e+02 3.960965e+02 1.071182e+00 1.246902e+02     Pix  1  2
3.248182e+02 3.721986e+02 1.147210e+00 1.205084e+02     Pix  1  3
3.297516e+02 3.818784e+02 1.104042e+00 1.232605e+02     Pix  1  4
3.266499e+02 3.868965e+02 1.102966e+00 1.235305e+02     Pix  1  5
3.450603e+02 4.101862e+02 1.034367e+00 1.265828e+02     Pix  1  6
3.391403e+02 4.034692e+02 1.024324e+00 1.271412e+02     Pix  1  7
3.251358e+02 3.984796e+02 1.041975e+00 1.266606e+02     Pix  1  8
3.403939e+02 3.758578e+02 1.097539e+00 1.226234e+02     Pix  1  9
3.169321e+02 3.933459e+02 1.072047e+00 1.253734e+02     Pix  1 10
3.405427e+02 3.793965e+02 1.094226e+00 1.230413e+02     Pix  1 11
3.451066e+02 4.008607e+02 1.025454e+00 1.271194e+02     Pix  1 12
3.420909e+02 4.227321e+02 9.404656e-01 1.328613e+02     Pix  1 13
3.442226e+02 4.067924e+02 1.010311e+00 1.278421e+02     Pix  1 14
3.253401e+02 3.853263e+02 1.100103e+00 1.235828e+02     Pix  1 15
3.265165e+02 3.898252e+02 1.080875e+00 1.245462e+02     Pix  1 16
3.268862e+02 3.926952e+02 1.085745e+00 1.242400e+02     Pix  1 17
3.308448e+02 3.926738e+02 1.053860e+00 1.256992e+02     Pix  1 18
3.453156e+02 4.069096e+02 1.023424e+00 1.273245e+02     Pix  1 19
3.363011e+02 4.023348e+02 1.030480e+00 1.267395e+02     Pix  1 20
3.398793e+02 3.937286e+02 1.055619e+00 1.251310e+02     Pix  1 21
3.455936e+02 3.961451e+02 1.053472e+00 1.249846e+02     Pix  1 22
3.301958e+02 3.924148e+02 1.068669e+00 1.247973e+02     Pix  1 23
3.392125e+02 4.103358e+02 9.910152e-01 1.294922e+02     Pix  1 24
