#
#--------LOG from Wed 11 Nov 2015 at 11h:06m:47s ---------
#
-150.0488	-1.25036e-06	1447262318.54
-150.0484	-1.209568e-06	1447262330.96
-150.0486	-1.214583e-06	1447262343.37
-150.049	-1.212479e-06	1447262355.78
-150.0481	-1.25668e-06	1447262368.19
-150.0482	-1.288676e-06	1447262380.6
-150.0482	-1.309517e-06	1447262393.01
-150.0483	-1.306892e-06	1447262405.42
-150.0482	-1.312005e-06	1447262417.83
-150.0482	-1.27915e-06	1447262430.24
-150.049	-1.235168e-06	1447262442.65
-150.0487	-1.221681e-06	1447262455.06
-150.0495	-1.201941e-06	1447262467.47
-150.0489	-1.184142e-06	1447262479.88
-150.0486	-1.197725e-06	1447262492.29
-150.0482	-1.226146e-06	1447262504.7
-150.0493	-1.248057e-06	1447262517.11
-150.049	-1.258016e-06	1447262529.52
-150.0488	-1.249168e-06	1447262541.93
-150.0484	-1.266881e-06	1447262554.34
-150.0486	-1.277789e-06	1447262566.75
-150.0484	-1.249761e-06	1447262579.16
-150.0482	-1.24052e-06	1447262591.57
-150.0478	-1.208807e-06	1447262603.98
-150.0477	-1.222495e-06	1447262616.39
-150.0481	-1.199714e-06	1447262628.8
-150.0484	-1.21279e-06	1447262641.21
-150.049	-1.237029e-06	1447262653.62
-150.0487	-1.270588e-06	1447262666.04
-150.0482	-1.256081e-06	1447262678.45
-150.0481	-1.223078e-06	1447262690.86
-150.0488	-1.218358e-06	1447262703.27
-150.049	-1.169415e-06	1447262715.68
-150.0485	-1.155841e-06	1447262728.09
-150.049	-1.164272e-06	1447262740.5
-150.0485	-1.168301e-06	1447262752.91
-150.0482	-1.177093e-06	1447262765.32
-150.0485	-1.201798e-06	1447262777.73
-150.0488	-1.21606e-06	1447262790.14
-150.0482	-1.234253e-06	1447262802.56
-150.049	-1.262991e-06	1447262814.97
-150.0485	-1.287147e-06	1447262827.38
-150.0479	-1.276845e-06	1447262839.79
-150.0487	-1.245722e-06	1447262852.2
-150.0487	-1.238243e-06	1447262864.61
-150.0484	-1.239399e-06	1447262877.02
-150.0482	-1.195231e-06	1447262889.44
-150.0484	-1.227846e-06	1447262901.85
-150.0484	-1.2508e-06	1447262914.26
-150.0488	-1.289849e-06	1447262926.67
-150.0485	-1.282382e-06	1447262939.08
-150.0487	-1.28468e-06	1447262951.49
-150.0484	-1.282343e-06	1447262963.91
-150.0481	-1.229425e-06	1447262976.32
-150.0486	-1.246616e-06	1447262988.73
-150.0481	-1.192096e-06	1447263001.14
-150.048	-1.20603e-06	1447263013.55
-150.0489	-1.215681e-06	1447263025.96
-150.049	-1.229178e-06	1447263038.38
-150.0486	-1.209702e-06	1447263050.79
-150.0489	-1.2451e-06	1447263063.2
-150.0487	-1.253113e-06	1447263075.6
-150.049	-1.260307e-06	1447263088.01
-150.0483	-1.270895e-06	1447263100.42
-150.0489	-1.237577e-06	1447263112.83
-150.049	-1.192566e-06	1447263125.24
-150.0485	-1.198978e-06	1447263137.65
-150.0488	-1.159242e-06	1447263150.06
-150.0488	-1.1215e-06	1447263162.48
-150.0489	-1.131039e-06	1447263174.89
-150.0485	-1.159052e-06	1447263187.3
-150.0484	-1.209588e-06	1447263199.71
-150.0486	-1.217221e-06	1447263212.13
-150.0483	-1.206937e-06	1447263224.54
-150.0481	-1.221619e-06	1447263236.95
-150.0481	-1.189166e-06	1447263249.36
-150.0485	-1.170576e-06	1447263261.77
-150.0488	-1.168002e-06	1447263274.18
-150.0484	-1.134224e-06	1447263286.59
-150.0483	-1.17799e-06	1447263299.01
-150.0487	-1.165647e-06	1447263311.42
-150.0493	-1.237373e-06	1447263323.83
-150.049	-1.25932e-06	1447263336.24
-150.0488	-1.290325e-06	1447263348.66
-150.0484	-1.300305e-06	1447263361.07
-150.0485	-1.194795e-06	1447263373.48
-150.0483	-1.203358e-06	1447263385.89
-150.0485	-1.160203e-06	1447263398.3
-150.0483	-1.107609e-06	1447263410.71
-150.0484	-1.141587e-06	1447263423.12
-150.0491	-1.15975e-06	1447263435.53
-150.049	-1.19776e-06	1447263447.94
-150.0486	-1.225171e-06	1447263460.35
-150.0487	-1.210883e-06	1447263472.76
-150.0482	-1.245733e-06	1447263485.17
-150.0484	-1.245205e-06	1447263497.59
-150.0488	-1.246488e-06	1447263510.0
-150.0485	-1.209204e-06	1447263522.41
-150.0485	-1.138756e-06	1447263534.82
-150.0485	-1.1944e-06	1447263547.23
-150.0493	-1.159027e-06	1447263559.64
-150.0482	-1.161748e-06	1447263572.05
-150.0486	-1.177329e-06	1447263584.46
-150.0486	-1.156765e-06	1447263596.87
-150.0484	-1.181145e-06	1447263609.29
-150.0494	-1.215975e-06	1447263621.7
-150.0493	-1.244806e-06	1447263634.11
-150.0493	-1.306431e-06	1447263646.53
-150.049	-1.301044e-06	1447263658.94
-150.049	-1.260472e-06	1447263671.35
-150.0485	-1.196776e-06	1447263683.76
-150.0488	-1.146147e-06	1447263696.17
-150.0485	-1.168254e-06	1447263708.58
-150.0489	-1.203781e-06	1447263720.99
-150.0488	-1.199911e-06	1447263733.4
-150.0491	-1.23984e-06	1447263745.81
-150.0489	-1.261067e-06	1447263758.23
-150.0491	-1.247675e-06	1447263770.64
-150.049	-1.196731e-06	1447263783.05
-150.0493	-1.181725e-06	1447263795.46
-150.0495	-1.201657e-06	1447263807.87
-150.049	-1.16455e-06	1447263820.28
-150.0488	-1.130328e-06	1447263832.69
-150.0486	-1.108724e-06	1447263845.1
-150.0487	-1.15443e-06	1447263857.51
-150.0488	-1.170196e-06	1447263869.92
-150.0492	-1.193831e-06	1447263882.33
-150.0484	-1.193498e-06	1447263894.74
-150.0488	-1.195557e-06	1447263907.15
-150.049	-1.233681e-06	1447263919.56
-150.0491	-1.231881e-06	1447263931.97
-150.0489	-1.189633e-06	1447263944.38
-150.0485	-1.158266e-06	1447263956.79
-150.0487	-1.141687e-06	1447263969.2
-150.0488	-1.141403e-06	1447263981.61
-150.0484	-1.151211e-06	1447263994.01
-150.0487	-1.17426e-06	1447264006.43
-150.0487	-1.191923e-06	1447264018.84
-150.0487	-1.184964e-06	1447264031.25
-150.0485	-1.189781e-06	1447264043.66
-150.0485	-1.175591e-06	1447264056.07
-150.0486	-1.153765e-06	1447264068.48
-150.049	-1.085861e-06	1447264080.89
-150.049	-1.076646e-06	1447264093.3
-150.0491	-1.079843e-06	1447264105.71
-150.049	-1.099481e-06	1447264118.12
-150.049	-1.11168e-06	1447264130.53
-150.0493	-1.107803e-06	1447264142.94
-150.0493	-1.121295e-06	1447264155.35
-150.0492	-1.116608e-06	1447264167.76
-150.0489	-1.123374e-06	1447264180.17
-150.0487	-1.120363e-06	1447264192.58
-150.049	-1.112127e-06	1447264204.99
-150.0493	-1.075578e-06	1447264217.4
-150.0488	-1.062137e-06	1447264229.81
-150.0491	-1.058031e-06	1447264242.22
-150.0487	-1.050988e-06	1447264254.63
-150.0481	-1.094476e-06	1447264267.04
-150.0486	-1.122548e-06	1447264279.45
-150.0484	-1.142292e-06	1447264291.86
-150.0485	-1.13538e-06	1447264304.27
-150.049	-1.179251e-06	1447264316.68
-150.0489	-1.119095e-06	1447264329.09
-150.0487	-1.080104e-06	1447264341.5
-150.0487	-1.062549e-06	1447264353.91
-150.0491	-1.067498e-06	1447264366.32
-150.0485	-1.035138e-06	1447264378.74
-150.0483	-1.011872e-06	1447264391.15
-150.0493	-1.04021e-06	1447264403.56
-150.0484	-1.081947e-06	1447264415.97
-150.0486	-1.096611e-06	1447264428.37
-150.0487	-1.09529e-06	1447264440.78
-150.0485	-1.115519e-06	1447264453.19
-150.0484	-1.110454e-06	1447264465.6
-150.0485	-1.092935e-06	1447264478.01
-150.0486	-1.067893e-06	1447264490.43
-150.0486	-1.062465e-06	1447264502.83
-150.0483	-1.023648e-06	1447264515.24
-150.0493	-1.003629e-06	1447264527.65
-150.0491	-1.017326e-06	1447264540.07
-150.0485	-1.046382e-06	1447264552.48
-150.049	-1.036326e-06	1447264564.89
-150.0484	-1.077807e-06	1447264577.3
-150.0489	-1.066979e-06	1447264589.71
-150.0481	-1.090165e-06	1447264602.12
-150.0489	-1.072416e-06	1447264614.53
-150.0488	-1.031669e-06	1447264626.94
-150.0485	-1.003002e-06	1447264639.35
-150.0488	-9.951307e-07	1447264651.76
-150.0489	-9.499176e-07	1447264664.17
-150.0489	-9.52949e-07	1447264676.58
-150.0487	-9.667552e-07	1447264688.99
-150.0496	-1.020885e-06	1447264701.41
-150.049	-1.024714e-06	1447264713.81
-150.0489	-1.042218e-06	1447264726.22
-150.0488	-1.017224e-06	1447264738.63
-150.0477	-1.037369e-06	1447264751.05
-150.0485	-1.005763e-06	1447264763.46
-150.0486	-9.77967e-07	1447264775.87
-150.0491	-9.638993e-07	1447264788.28
-150.0492	-9.518079e-07	1447264800.69
-150.0491	-9.862215e-07	1447264813.1
-150.0485	-9.801131e-07	1447264825.51
-150.0489	-9.994549e-07	1447264837.92
-150.0489	-1.015759e-06	1447264850.34
-150.0483	-1.025772e-06	1447264862.75
-150.0491	-1.000463e-06	1447264875.16
-150.0486	-9.653049e-07	1447264887.57
-150.0493	-9.321952e-07	1447264899.98
-150.0492	-9.632237e-07	1447264912.39
-150.0491	-9.48942e-07	1447264924.8
-150.049	-9.577407e-07	1447264937.21
-150.0491	-9.415763e-07	1447264949.63
-150.0486	-9.802084e-07	1447264962.04
-150.0486	-1.075525e-06	1447264974.45
-150.0486	-1.030439e-06	1447264986.86
-150.0485	-1.043488e-06	1447264999.27
-150.0487	-1.063083e-06	1447265011.68
-150.049	-9.958214e-07	1447265024.09
-150.0486	-9.854809e-07	1447265036.5
-150.0492	-1.012009e-06	1447265048.92
-150.0488	-9.45177e-07	1447265061.33
-150.0488	-9.597516e-07	1447265073.74
-150.0488	-9.696212e-07	1447265086.15
-150.0482	-9.659801e-07	1447265098.56
-150.0477	-1.087878e-06	1447265110.97
-150.049	-1.083639e-06	1447265123.38
-150.0488	-9.87877e-07	1447265135.79
-150.0487	-9.965144e-07	1447265148.2
-150.0485	-1.04956e-06	1447265160.61
-150.0485	-1.01827e-06	1447265173.02
-150.0479	-1.014767e-06	1447265185.43
-150.0482	-9.999435e-07	1447265197.84
-150.0491	-9.990416e-07	1447265210.25
-150.0485	-1.030335e-06	1447265222.67
-150.0485	-1.052534e-06	1447265235.08
-150.0485	-1.08011e-06	1447265247.49
-150.0483	-1.082067e-06	1447265259.9
-150.0484	-1.037351e-06	1447265272.31
-150.0488	-1.036885e-06	1447265284.72
-150.0488	-1.026472e-06	1447265297.13
-150.0486	-9.961974e-07	1447265309.54
-150.049	-9.957298e-07	1447265321.95
-150.0487	-9.533659e-07	1447265334.36
-150.0488	-9.535896e-07	1447265346.77
-150.0486	-9.72069e-07	1447265359.18
-150.0486	-9.806571e-07	1447265371.59
-150.0486	-1.02782e-06	1447265384.0
-150.0485	-1.004034e-06	1447265396.41
-150.0487	-1.052088e-06	1447265408.82
-150.0487	-1.03562e-06	1447265421.23
-150.049	-1.026701e-06	1447265433.64
-150.049	-1.011406e-06	1447265446.05
-150.0488	-9.914731e-07	1447265458.46
-150.0486	-9.555629e-07	1447265470.87
-150.0484	-9.525514e-07	1447265483.28
-150.0484	-9.915575e-07	1447265495.69
-150.0481	-1.001206e-06	1447265508.1
-150.0491	-1.025826e-06	1447265520.51
-150.049	-1.054378e-06	1447265532.93
-150.049	-1.122095e-06	1447265545.34
-150.0492	-1.064044e-06	1447265557.74
-150.0487	-1.047204e-06	1447265570.15
-150.0489	-9.962492e-07	1447265582.56
-150.0491	-9.797972e-07	1447265594.98
-150.0495	-9.698666e-07	1447265607.39
-150.0489	-1.000276e-06	1447265619.8
-150.049	-1.015293e-06	1447265632.21
-150.049	-1.004754e-06	1447265644.62
-150.0485	-1.032061e-06	1447265657.03
-150.0489	-1.046868e-06	1447265669.44
-150.049	-1.058329e-06	1447265681.85
-150.049	-1.044802e-06	1447265694.26
-150.0491	-1.009269e-06	1447265706.67
-150.0492	-1.005472e-06	1447265719.08
-150.0484	-9.516637e-07	1447265731.49
-150.0491	-9.229144e-07	1447265743.9
-150.0489	-9.181654e-07	1447265756.31
-150.0491	-9.666991e-07	1447265768.73
-150.0492	-9.85419e-07	1447265781.14
-150.049	-9.919479e-07	1447265793.55
-150.0487	-1.046598e-06	1447265805.96
-150.0491	-1.041954e-06	1447265818.37
-150.0483	-1.006691e-06	1447265830.78
-150.0488	-9.736056e-07	1447265843.19
-150.0487	-9.535663e-07	1447265855.6
-150.0487	-9.319522e-07	1447265868.01
-150.0486	-9.261566e-07	1447265880.42
-150.0488	-9.217057e-07	1447265892.84
-150.0492	-9.248093e-07	1447265905.25
-150.0487	-9.398988e-07	1447265917.66
-150.0488	-9.621281e-07	1447265930.07
-150.0496	-9.614239e-07	1447265942.48
-150.0493	-9.719107e-07	1447265954.89
-150.0495	-9.684962e-07	1447265967.3
-150.0489	-9.518995e-07	1447265979.72
-150.0491	-9.309665e-07	1447265992.13
-150.049	-9.305352e-07	1447266004.54
-150.0489	-9.187664e-07	1447266016.95
-150.0488	-2.997631e-07	1447266029.37
-0.02217842	-8.77346e-09	1447266047
-10.00794	-6.42391e-08	1447266052
-19.99494	-1.332627e-07	1447266057
-29.9802	-1.945659e-07	1447266062
-39.96492	-2.546082e-07	1447266067
-49.95041	-3.243524e-07	1447266072
-59.95446	-4.020148e-07	1447266077
-69.94041	-4.801005e-07	1447266082
-79.95116	-5.404088e-07	1447266087
-89.96541	-6.101873e-07	1447266092
-99.98031	-6.88443e-07	1447266098
-109.994	-7.281124e-07	1447266103
-120.0062	-7.805078e-07	1447266108
-130.0217	-8.256569e-07	1447266113
-140.0538	-8.583751e-07	1447266118
-150.0634	-8.895087e-07	1447266123
-160.0489	-8.995373e-07	1447266128
-170.0352	-9.406377e-07	1447266133
-180.0201	-9.82229e-07	1447266138
-190.0038	-9.902401e-07	1447266159
-199.9773	-1.062496e-06	1447266171
-209.9635	-1.12211e-06	1447266176
-219.9486	-1.18277e-06	1447266181
-229.9736	-2.366668e-06	1447266186
-239.9923	-6.427352e-06	1447266191
-250.0014	-1.410889e-05	1447266200
-260.0163	-2.26383e-05	1447266205
-270.03	-3.284952e-05	1447266210
-280.045	-4.491241e-05	1447266215
-290.0597	-5.88408e-05	1447266220
-300.0746	-7.434723e-05	1447266225
-310.0804	-9.136175e-05	1447266230
-312.7802	-0.0001000043	1447266235
