#
#--------LOG from Wed 11 Nov 2015 at 11h:06m:47s ---------
#
1447262653	 16.73
1447262658	 16.71
1447262664	 16.73
1447262669	 16.73
1447262675	 16.76
1447262680	 16.82
1447262686	 16.88
1447262691	 16.95
1447262696	 17.01
1447262702	 17.08
1447262707	 17.16
1447262713	 17.19
1447262718	 17.25
1447262723	 17.27
1447262728	 17.28
1447262734	 17.26
1447262740	 17.24
1447262745	 17.20
1447262750	 17.15
1447262755	 17.11
1447262761	 17.01
1447262766	 16.95
1447262772	 16.90
1447262777	 16.82
1447262782	 16.78
1447262788	 16.75
1447262794	 16.74
1447262799	 16.74
1447262804	 16.74
1447262809	 16.80
1447262815	 16.86
1447262820	 16.90
1447262825	 16.97
1447262830	 17.02
1447262835	 17.09
1447262841	 17.16
1447262846	 17.21
1447262851	 17.24
1447262857	 17.27
1447262862	 17.27
1447262867	 17.27
1447262872	 17.25
1447262878	 17.20
1447262883	 17.15
1447262888	 17.09
1447262893	 17.01
1447262898	 16.96
1447262903	 16.88
1447262909	 16.83
1447262914	 16.78
1447262919	 16.75
1447262924	 16.74
1447262929	 16.73
1447262935	 16.74
1447262940	 16.77
1447262945	 16.80
1447262950	 16.86
1447262955	 16.93
1447262961	 17.00
1447262966	 17.06
1447262971	 17.10
1447262977	 17.18
1447262982	 17.23
1447262987	 17.25
1447262993	 17.27
1447262998	 17.28
1447263003	 17.28
1447263008	 17.23
1447263014	 17.17
1447263019	 17.12
1447263024	 17.06
1447263029	 16.98
1447263035	 16.91
1447263040	 16.84
1447263046	 16.82
1447263052	 16.75
1447263057	 16.73
1447263062	 16.72
1447263067	 16.72
1447263072	 16.75
1447263078	 16.81
1447263083	 16.84
1447263088	 16.91
1447263094	 16.97
1447263099	 17.04
1447263104	 17.12
1447263110	 17.17
1447263115	 17.24
1447263120	 17.27
1447263126	 17.29
1447263131	 17.29
1447263137	 17.27
1447263143	 17.23
1447263148	 17.17
1447263154	 17.12
1447263159	 17.06
1447263164	 16.99
1447263169	 16.92
1447263175	 16.82
1447263180	 16.80
1447263185	 16.73
1447263190	 16.72
1447263195	 16.71
1447263201	 16.70
1447263206	 16.73
1447263212	 16.77
1447263217	 16.81
1447263222	 16.87
1447263227	 16.93
1447263232	 17.01
1447263238	 17.10
1447263243	 17.16
1447263248	 17.23
1447263253	 17.28
1447263259	 17.31
1447263264	 17.32
1447263269	 17.31
1447263274	 17.29
1447263280	 17.25
1447263285	 17.19
1447263291	 17.12
1447263296	 17.05
1447263301	 16.95
1447263306	 16.89
1447263312	 16.81
1447263317	 16.76
1447263322	 16.73
1447263327	 16.68
1447263332	 16.67
1447263338	 16.68
1447263343	 16.71
1447263348	 16.73
1447263354	 16.79
1447263360	 16.87
1447263365	 16.94
1447263371	 17.04
1447263377	 17.10
1447263382	 17.18
1447263387	 17.25
1447263392	 17.29
1447263397	 17.32
1447263402	 17.34
1447263407	 17.34
1447263412	 17.32
1447263418	 17.27
1447263423	 17.20
1447263428	 17.12
1447263433	 17.05
1447263438	 16.95
1447263444	 16.90
1447263449	 16.80
1447263454	 16.74
1447263460	 16.71
1447263465	 16.65
1447263471	 16.64
1447263476	 16.66
1447263482	 16.67
1447263487	 16.72
1447263492	 16.76
1447263497	 16.82
1447263502	 16.89
1447263507	 16.97
1447263513	 17.03
1447263518	 17.14
1447263523	 17.20
1447263529	 17.27
1447263534	 17.32
1447263539	 17.35
1447263545	 17.36
1447263550	 17.35
1447263555	 17.32
1447263560	 17.26
1447263566	 17.21
1447263571	 17.11
1447263576	 17.04
1447263581	 16.96
1447263587	 16.88
1447263592	 16.83
1447263598	 16.76
1447263603	 16.73
1447263608	 16.70
1447263614	 16.70
1447263619	 16.71
1447263624	 16.75
1447263630	 16.79
1447263635	 16.88
1447263641	 16.95
1447263647	 17.03
1447263652	 17.10
1447263658	 17.19
1447263663	 17.23
1447263668	 17.28
1447263674	 17.31
1447263679	 17.32
1447263684	 17.31
1447263689	 17.29
1447263695	 17.23
1447263700	 17.16
1447263705	 17.11
1447263710	 17.04
1447263716	 16.95
1447263721	 16.87
1447263726	 16.80
1447263731	 16.75
1447263736	 16.71
1447263742	 16.69
1447263747	 16.67
1447263752	 16.68
1447263758	 16.71
1447263763	 16.75
1447263768	 16.82
1447263773	 16.88
1447263779	 16.95
1447263784	 17.01
1447263789	 17.10
1447263795	 17.18
1447263800	 17.24
1447263806	 17.30
1447263811	 17.31
1447263816	 17.33
1447263822	 17.33
1447263827	 17.28
1447263833	 17.23
1447263838	 17.18
1447263843	 17.13
1447263848	 17.03
1447263853	 16.96
1447263859	 16.89
1447263864	 16.83
1447263869	 16.76
1447263875	 16.70
1447263880	 16.69
1447263886	 16.68
1447263891	 16.69
1447263896	 16.72
1447263902	 16.77
1447263907	 16.84
1447263913	 16.89
1447263918	 16.95
1447263923	 17.03
1447263928	 17.10
1447263934	 17.18
1447263939	 17.22
1447263944	 17.27
1447263949	 17.30
1447263954	 17.31
1447263959	 17.30
1447263965	 17.27
1447263971	 17.22
1447263977	 17.14
1447263983	 17.07
1447263988	 17.02
1447263993	 16.95
1447263998	 16.86
1447264004	 16.80
1447264009	 16.77
1447264014	 16.73
1447264019	 16.73
1447264024	 16.72
1447264029	 16.72
1447264034	 16.74
1447264040	 16.80
1447264045	 16.85
1447264051	 16.92
1447264057	 17.01
1447264063	 17.09
1447264068	 17.16
1447264074	 17.22
1447264079	 17.27
1447264084	 17.31
1447264089	 17.33
1447264095	 17.33
1447264100	 17.31
1447264106	 17.26
1447264111	 17.20
1447264116	 17.13
1447264122	 17.06
1447264127	 16.97
1447264132	 16.89
1447264137	 16.82
1447264142	 16.77
1447264148	 16.71
1447264153	 16.69
1447264159	 16.68
1447264164	 16.67
1447264169	 16.70
1447264175	 16.73
1447264180	 16.78
1447264185	 16.84
1447264190	 16.91
1447264196	 17.01
1447264201	 17.08
1447264206	 17.16
1447264212	 17.21
1447264217	 17.28
1447264222	 17.30
1447264228	 17.32
1447264233	 17.32
1447264238	 17.31
1447264244	 17.26
1447264250	 17.18
1447264255	 17.14
1447264260	 17.07
1447264266	 16.95
1447264271	 16.89
1447264277	 16.82
1447264282	 16.77
1447264287	 16.72
1447264293	 16.69
1447264298	 16.69
1447264303	 16.70
1447264308	 16.74
1447264314	 16.77
1447264320	 16.84
1447264325	 16.91
1447264330	 17.00
1447264335	 17.07
1447264341	 17.15
1447264346	 17.21
1447264352	 17.25
1447264357	 17.31
1447264362	 17.32
1447264368	 17.33
1447264373	 17.31
1447264378	 17.28
1447264384	 17.20
1447264390	 17.13
1447264395	 17.04
1447264401	 16.96
1447264407	 16.88
1447264412	 16.81
1447264417	 16.77
1447264423	 16.71
1447264428	 16.67
1447264433	 16.68
1447264439	 16.70
1447264444	 16.71
1447264449	 16.75
1447264455	 16.81
1447264460	 16.87
1447264465	 16.95
1447264470	 17.00
1447264475	 17.08
1447264481	 17.16
1447264487	 17.22
1447264492	 17.26
1447264498	 17.31
1447264503	 17.30
1447264509	 17.29
1447264514	 17.28
1447264519	 17.24
1447264525	 17.18
1447264530	 17.11
1447264536	 17.04
1447264541	 16.96
1447264546	 16.89
1447264552	 16.81
1447264557	 16.76
1447264562	 16.73
1447264567	 16.72
1447264573	 16.72
1447264578	 16.73
1447264583	 16.74
1447264588	 16.80
1447264594	 16.86
1447264599	 16.91
1447264604	 16.99
1447264610	 17.08
1447264616	 17.14
1447264621	 17.21
1447264626	 17.25
1447264631	 17.30
1447264637	 17.31
1447264642	 17.32
1447264648	 17.27
1447264653	 17.24
1447264658	 17.19
1447264664	 17.11
1447264669	 17.06
1447264674	 16.97
1447264679	 16.92
1447264685	 16.83
1447264690	 16.77
1447264695	 16.74
1447264701	 16.68
1447264706	 16.70
1447264711	 16.70
1447264716	 16.72
1447264721	 16.76
1447264727	 16.81
1447264732	 16.85
1447264737	 16.95
1447264742	 17.00
1447264748	 17.09
1447264753	 17.15
1447264758	 17.21
1447264763	 17.25
1447264768	 17.28
1447264774	 17.31
1447264779	 17.30
1447264785	 17.25
1447264791	 17.22
1447264796	 17.16
1447264801	 17.10
1447264806	 17.04
1447264812	 16.96
1447264817	 16.87
1447264823	 16.83
1447264828	 16.77
1447264833	 16.73
1447264838	 16.71
1447264844	 16.71
1447264849	 16.72
1447264854	 16.75
1447264859	 16.78
1447264864	 16.86
1447264869	 16.90
1447264874	 17.01
1447264880	 17.06
1447264885	 17.14
1447264891	 17.20
1447264896	 17.24
1447264901	 17.28
1447264906	 17.29
1447264912	 17.29
1447264917	 17.28
1447264923	 17.24
1447264928	 17.19
1447264933	 17.15
1447264939	 17.07
1447264944	 17.00
1447264949	 16.92
1447264954	 16.85
1447264959	 16.79
1447264965	 16.76
1447264971	 16.72
1447264976	 16.69
1447264981	 16.71
1447264986	 16.72
1447264991	 16.76
1447264997	 16.80
1447265002	 16.86
1447265007	 16.94
1447265012	 17.01
1447265018	 17.09
1447265023	 17.16
1447265028	 17.23
1447265033	 17.26
1447265038	 17.29
1447265044	 17.30
1447265049	 17.29
1447265054	 17.27
1447265060	 17.24
1447265065	 17.18
1447265070	 17.13
1447265075	 17.06
1447265080	 16.98
1447265086	 16.89
1447265091	 16.83
1447265096	 16.78
1447265102	 16.73
1447265107	 16.70
1447265112	 16.68
1447265117	 16.72
1447265123	 16.74
1447265128	 16.79
1447265134	 16.84
1447265139	 16.89
1447265144	 16.99
1447265149	 17.05
1447265155	 17.13
1447265161	 17.21
1447265166	 17.27
1447265171	 17.29
1447265176	 17.30
1447265182	 17.30
1447265187	 17.29
1447265192	 17.24
1447265198	 17.19
1447265203	 17.12
1447265209	 17.05
1447265214	 16.97
1447265219	 16.91
1447265225	 16.82
1447265230	 16.77
1447265236	 16.74
1447265241	 16.71
1447265246	 16.70
1447265251	 16.72
1447265257	 16.75
1447265262	 16.78
1447265268	 16.84
1447265273	 16.89
1447265278	 16.97
1447265284	 17.07
1447265290	 17.14
1447265295	 17.21
1447265300	 17.24
1447265305	 17.28
1447265310	 17.31
1447265316	 17.31
1447265321	 17.29
1447265326	 17.27
1447265332	 17.20
1447265337	 17.15
1447265342	 17.09
1447265347	 17.00
1447265353	 16.94
1447265358	 16.84
1447265363	 16.78
1447265368	 16.72
1447265374	 16.69
1447265379	 16.67
1447265384	 16.67
1447265389	 16.68
1447265394	 16.71
1447265400	 16.76
1447265406	 16.82
1447265411	 16.91
1447265416	 16.97
1447265421	 17.04
1447265427	 17.12
1447265432	 17.20
1447265438	 17.27
1447265444	 17.29
1447265449	 17.33
1447265455	 17.33
1447265460	 17.29
1447265466	 17.26
1447265471	 17.23
1447265476	 17.14
1447265481	 17.09
1447265487	 17.00
1447265492	 16.92
1447265497	 16.85
1447265502	 16.80
1447265507	 16.73
1447265513	 16.71
1447265518	 16.71
1447265523	 16.70
1447265529	 16.71
1447265534	 16.73
1447265539	 16.79
1447265545	 16.87
1447265550	 16.92
1447265555	 16.99
1447265560	 17.07
1447265565	 17.16
1447265571	 17.21
1447265576	 17.27
1447265582	 17.30
1447265587	 17.34
1447265592	 17.33
1447265598	 17.29
1447265603	 17.28
1447265608	 17.23
1447265613	 17.14
1447265618	 17.07
1447265624	 16.98
1447265629	 16.91
1447265635	 16.82
1447265641	 16.75
1447265646	 16.72
1447265651	 16.69
1447265656	 16.68
1447265662	 16.69
1447265667	 16.71
1447265673	 16.75
1447265678	 16.81
1447265683	 16.87
1447265689	 16.92
1447265694	 17.03
1447265699	 17.10
1447265704	 17.18
1447265709	 17.25
1447265715	 17.28
1447265720	 17.33
1447265725	 17.36
1447265731	 17.32
1447265736	 17.31
1447265741	 17.29
1447265746	 17.21
1447265752	 17.15
1447265757	 17.06
1447265763	 16.96
1447265768	 16.89
1447265773	 16.82
1447265778	 16.76
1447265784	 16.71
1447265789	 16.68
1447265794	 16.68
1447265799	 16.67
1447265804	 16.69
1447265809	 16.72
1447265814	 16.80
1447265820	 16.87
1447265825	 16.92
1447265830	 16.98
1447265835	 17.07
1447265841	 17.14
1447265846	 17.18
1447265851	 17.25
1447265856	 17.27
1447265862	 17.31
1447265867	 17.30
1447265872	 17.27
1447265877	 17.25
1447265882	 17.21
1447265887	 17.15
1447265892	 17.10
1447265898	 17.01
1447265903	 16.95
1447265908	 16.87
1447265914	 16.82
1447265919	 16.78
1447265924	 16.72
1447265930	 16.71
1447265935	 16.72
1447265940	 16.72
1447265946	 16.78
1447265951	 16.82
1447265957	 16.89
1447265962	 16.96
1447265967	 17.02
1447265972	 17.08
1447265977	 17.17
1447265983	 17.22
1447265988	 17.27
1447265994	 17.30
1447265999	 17.32
1447266004	 17.30
1447266009	 17.27
1447266015	 17.22
1447266021	 17.15
1447266026	 17.10
1447266031	 17.04
1447266036	 16.97
1447266042	 16.86
1447266047	 16.81
1447266052	 16.76
1447266057	 16.74
1447266062	 16.70
1447266067	 16.69
1447266073	 16.68
1447266078	 16.73
1447266084	 16.79
1447266089	 16.83
1447266094	 16.87
1447266099	 16.97
1447266105	 17.04
1447266110	 17.10
1447266115	 17.18
1447266121	 17.23
1447266126	 17.27
1447266131	 17.31
1447266136	 17.31
1447266142	 17.31
1447266147	 17.29
1447266152	 17.22
1447266158	 17.18
1447266163	 17.11
1447266168	 17.02
1447266173	 16.96
1447266178	 16.88
1447266184	 16.80
1447266189	 16.76
1447266194	 16.70
1447266200	 16.69
1447266205	 16.70
1447266210	 16.70
1447266216	 16.74
1447266221	 16.81
1447266226	 16.85
1447266231	 16.90
1447266236	 16.99
1447266242	 17.04
1447266248	 17.14
1447266253	 17.20
1447266258	 17.28
1447266264	 17.33
1447266269	 17.39
1447266274	 17.51
1447266280	 17.64
1447266285	 17.84
1447266290	 18.16
1447266295	 18.61
1447266300	 19.40
1447266306	 20.34
1447266311	 21.26
1447266317	 22.56
1447266322	 23.65
1447266328	 25.31
1447266333	 26.64
1447266338	 27.90
1447266344	 29.31
