#
#--------LOG from Wed 11 Nov 2015 at 10h:53m:42s ---------
#
1447260829	 19.78
1447260834	 19.81
1447260840	 19.87
1447260845	 19.87
1447260850	 19.90
1447260855	 19.93
1447260861	 19.93
1447260866	 19.91
1447260872	 19.89
1447260877	 19.81
1447260882	 19.74
1447260888	 19.58
1447260893	 19.44
1447260898	 19.26
1447260903	 19.05
1447260909	 18.81
1447260914	 18.57
1447260919	 18.34
1447260924	 18.06
1447260930	 17.83
1447260935	 17.65
1447260940	 17.43
1447260946	 17.29
1447260951	 17.15
1447260956	 17.08
1447260961	 17.01
1447260966	 16.97
1447260972	 16.96
1447260977	 16.94
1447260982	 16.99
1447260988	 17.01
1447260993	 17.07
1447260998	 17.11
1447261004	 17.20
1447261009	 17.28
1447261015	 17.34
1447261020	 17.41
1447261025	 17.45
1447261031	 17.51
1447261036	 17.54
1447261041	 17.53
1447261046	 17.51
1447261051	 17.47
1447261057	 17.41
1447261062	 17.35
1447261068	 17.24
1447261073	 17.16
1447261078	 17.09
1447261084	 16.99
1447261089	 16.90
1447261094	 16.84
1447261100	 16.78
1447261106	 16.77
1447261111	 16.77
1447261116	 16.79
1447261122	 16.86
1447261127	 16.96
1447261132	 17.13
1447261137	 17.39
1447261142	 17.89
1447261148	 18.54
1447261154	 19.14
1447261159	 20.16
1447261164	 21.47
1447261170	 22.64
1447261175	 24.12
1447261181	 25.66
1447261186	 26.95
